Container_size, 4194304,key_space, 18504request bin, mean_latency,sd,
 0, 0.311390, 0.006270,
 1, 0.312430, 0.005664,
 2, 0.312420, 0.005888,
 3, 0.312250, 0.006349,
 4, 0.311910, 0.006065,
 5, 0.312260, 0.006387,
 6, 0.312010, 0.005735,
 7, 0.312140, 0.005877,
 8, 0.312100, 0.006358,
 9, 0.311950, 0.005804,
 10, 0.311810, 0.006115,
 11, 0.311880, 0.005600,
 12, 0.311910, 0.006256,
 13, 0.312110, 0.006240,
 14, 0.311780, 0.005976,
 15, 0.311760, 0.006137,
 16, 0.311690, 0.005735,
 17, 0.312440, 0.005991,
 18, 0.312290, 0.006083,
 19, 0.311760, 0.005972,
 20, 0.311900, 0.005991,
 21, 0.311660, 0.005792,
 22, 0.311820, 0.006324,
 23, 0.311530, 0.005930,
 24, 0.311940, 0.005843,
 25, 0.311990, 0.006263,
 26, 0.311720, 0.005724,
 27, 0.311870, 0.006251,
 28, 0.311600, 0.006163,
 29, 0.311660, 0.005523,
 30, 0.311830, 0.006210,
 31, 0.311770, 0.005446,
 32, 0.311730, 0.006409,
 33, 0.312190, 0.006170,
 34, 0.311970, 0.005832,
 35, 0.311740, 0.006195,
 36, 0.311880, 0.005652,
 37, 0.312070, 0.006197,
 38, 0.311870, 0.006187,
 39, 0.311910, 0.006010,
 40, 0.311720, 0.006176,
 41, 0.311580, 0.005724,
 42, 0.311850, 0.006260,
 43, 0.311710, 0.006106,
 44, 0.311860, 0.005778,
 45, 0.311740, 0.006102,
 46, 0.311480, 0.005735,
 47, 0.311980, 0.006129,
 48, 0.311600, 0.006135,
 49, 0.312110, 0.005497,
 50, 0.311990, 0.006567,
 51, 0.311610, 0.005685,
 52, 0.312260, 0.006148,
 53, 0.311650, 0.006435,
 54, 0.311970, 0.005972,
 55, 0.311730, 0.006229,
 56, 0.311570, 0.005689,
 57, 0.311940, 0.006365,
 58, 0.311640, 0.006286,
 59, 0.311880, 0.005759,
 60, 0.311750, 0.006180,
 61, 0.311610, 0.005673,
 62, 0.311750, 0.006558,
 63, 0.312150, 0.006054,
 64, 0.311730, 0.005711,
 65, 0.312380, 0.006360,
 66, 0.311950, 0.005876,
 67, 0.312270, 0.006216,
 68, 0.311740, 0.006209,
 69, 0.311680, 0.005783,
 70, 0.312050, 0.006178,
 71, 0.311600, 0.005517,
 72, 0.311770, 0.006203,
 73, 0.311740, 0.006535,
 74, 0.312010, 0.005759,
 75, 0.312320, 0.006099,
 76, 0.311750, 0.005386,
 77, 0.312060, 0.006117,
 78, 0.311790, 0.006317,
 79, 0.311410, 0.005613,
 80, 0.311780, 0.006156,
 81, 0.311600, 0.005725,
 82, 0.312080, 0.006128,
 83, 0.312100, 0.006322,
 84, 0.311800, 0.005845,
 85, 0.311730, 0.006299,
 86, 0.311490, 0.005601,
 87, 0.311850, 0.006379,
 88, 0.312060, 0.006190,
 89, 0.311830, 0.005797,
 90, 0.312030, 0.006155,
 91, 0.311980, 0.005580,
 92, 0.311850, 0.006276,
 93, 0.311780, 0.006175,
 94, 0.311680, 0.005665,
 95, 0.311910, 0.006205,
 96, 0.311600, 0.005940,
 97, 0.312140, 0.006298,
 98, 0.311840, 0.006395,
 99, 0.311660, 0.005778,
 100, 0.312240, 0.006391,
 101, 0.311630, 0.005669,
 102, 0.311880, 0.006162,
 103, 0.312180, 0.006355,
 104, 0.311570, 0.005599,
 105, 0.311800, 0.006125,
 106, 0.311750, 0.006305,
