Container_size, 134217728,key_space, 592137request bin, mean_latency,sd,
 0, 0.440410, 0.013697,
 1, 0.441260, 0.013922,
 2, 0.441210, 0.013151,
 3, 0.440630, 0.014266,
 4, 0.440050, 0.013405,
 5, 0.439870, 0.014516,
 6, 0.440050, 0.014813,
 7, 0.440630, 0.013870,
 8, 0.440310, 0.013706,
 9, 0.441140, 0.013375,
 10, 0.440100, 0.014174,
 11, 0.440820, 0.014089,
 12, 0.440650, 0.013393,
 13, 0.439780, 0.014497,
 14, 0.440300, 0.013978,
 15, 0.440140, 0.014525,
 16, 0.440590, 0.013781,
 17, 0.441760, 0.013171,
 18, 0.440750, 0.014248,
 19, 0.440280, 0.013580,
 20, 0.440560, 0.013652,
 21, 0.440560, 0.014012,
 22, 0.440270, 0.012984,
 23, 0.440620, 0.014218,
 24, 0.440290, 0.013545,
 25, 0.440280, 0.014006,
 26, 0.439830, 0.013724,
 27, 0.440690, 0.012976,
 28, 0.440380, 0.015092,
 29, 0.440590, 0.013223,
 30, 0.440450, 0.013907,
 31, 0.439830, 0.014428,
 32, 0.440310, 0.012951,
 33, 0.440930, 0.013989,
 34, 0.440030, 0.013450,
 35, 0.440410, 0.014399,
 36, 0.440290, 0.013744,
 37, 0.440480, 0.013010,
 38, 0.440770, 0.014374,
 39, 0.440190, 0.013256,
 40, 0.452850, 0.132296,
 41, 0.481100, 0.407282,
 42, 0.441160, 0.015187,
 43, 0.440680, 0.015441,
 44, 0.440690, 0.014523,
 45, 0.441110, 0.015053,
 46, 0.441140, 0.014700,
 47, 0.440770, 0.014428,
 48, 0.440220, 0.014881,
 49, 0.440360, 0.014639,
 50, 0.440230, 0.015337,
 51, 0.439500, 0.014734,
 52, 0.440560, 0.013897,
 53, 0.440100, 0.014371,
 54, 0.440690, 0.014175,
 55, 0.440330, 0.015006,
 56, 0.440280, 0.014690,
 57, 0.440770, 0.013462,
 58, 0.440020, 0.015017,
 59, 0.439860, 0.013997,
 60, 0.441040, 0.014742,
 61, 0.439650, 0.014370,
 62, 0.440270, 0.013191,
 63, 0.440470, 0.014331,
 64, 0.439730, 0.014087,
 65, 0.441270, 0.014624,
 66, 0.440280, 0.014087,
 67, 0.440750, 0.013597,
 68, 0.440060, 0.014539,
 69, 0.440250, 0.014705,
 70, 0.440120, 0.013584,
 71, 0.440800, 0.014549,
 72, 0.440560, 0.013728,
 73, 0.440110, 0.014453,
 74, 0.440550, 0.013982,
 75, 0.440360, 0.013124,
 76, 0.440210, 0.014104,
 77, 0.439590, 0.013459,
 78, 0.440350, 0.014772,
 79, 0.440370, 0.014245,
 80, 0.440470, 0.013181,
 81, 0.440090, 0.013939,
 82, 0.439610, 0.013653,
 83, 0.440580, 0.014709,
 84, 0.440070, 0.014431,
 85, 0.440600, 0.014073,
 86, 0.439960, 0.014334,
 87, 0.439800, 0.013985,
 88, 0.440370, 0.014157,
 89, 0.439940, 0.014685,
 90, 0.439870, 0.013332,
 91, 0.439690, 0.014146,
 92, 0.439460, 0.014020,
 93, 0.440130, 0.014225,
 94, 0.439570, 0.013975,
 95, 0.440130, 0.013855,
 96, 0.439610, 0.014504,
 97, 0.440050, 0.013326,
 98, 0.440070, 0.014104,
 99, 0.440250, 0.014456,
 100, 0.439580, 0.013542,
 101, 0.440380, 0.014652,
 102, 0.439450, 0.013483,
 103, 0.440370, 0.013998,
 104, 0.439910, 0.014245,
 105, 0.439820, 0.013340,
 106, 0.439450, 0.014223,
 107, 0.440230, 0.014004,
 108, 0.439970, 0.014135,
 109, 0.439550, 0.014126,
 110, 0.439860, 0.013764,
 111, 0.440210, 0.013984,
 112, 0.440260, 0.013614,
 113, 0.440390, 0.013824,
 114, 0.440280, 0.014879,
 115, 0.439330, 0.013579,
 116, 0.440320, 0.014296,
 117, 0.439710, 0.013358,
 118, 0.440220, 0.013688,
 119, 0.439850, 0.013750,
 120, 0.439350, 0.013480,
 121, 0.440320, 0.014650,
 122, 0.439560, 0.014161,
 123, 0.439990, 0.013458,
 124, 0.439730, 0.014194,
 125, 0.439920, 0.013201,
 126, 0.439950, 0.013928,
 127, 0.439770, 0.013497,
 128, 0.440360, 0.014448,
 129, 0.441270, 0.014025,
 130, 0.439440, 0.013013,
 131, 0.439630, 0.013744,
 132, 0.440290, 0.013327,
 133, 0.439500, 0.013593,
 134, 0.439300, 0.014650,
 135, 0.439020, 0.013459,
 136, 0.439500, 0.013737,
 137, 0.439790, 0.013136,
 138, 0.439830, 0.014319,
 139, 0.440220, 0.013768,
 140, 0.439410, 0.012712,
 141, 0.440540, 0.013749,
 142, 0.440030, 0.013262,
 143, 0.439400, 0.014105,
 144, 0.439830, 0.014182,
 145, 0.439380, 0.013850,
 146, 0.440180, 0.014076,
 147, 0.439910, 0.014333,
 148, 0.439940, 0.013961,
 149, 0.439840, 0.014196,
 150, 0.439910, 0.013876,
 151, 0.439880, 0.014118,
 152, 0.439660, 0.013532,
 153, 0.440460, 0.013997,
 154, 0.440180, 0.014387,
 155, 0.439230, 0.013296,
 156, 0.440570, 0.014084,
 157, 0.439600, 0.014433,
 158, 0.440620, 0.013788,
 159, 0.439330, 0.014190,
 160, 0.440510, 0.013284,
 161, 0.439650, 0.013912,
 162, 0.439280, 0.013019,
 163, 0.440070, 0.013825,
 164, 0.439700, 0.014760,
 165, 0.439320, 0.013281,
 166, 0.440250, 0.013792,
 167, 0.439680, 0.013389,
 168, 0.439940, 0.013648,
 169, 0.439600, 0.014196,
 170, 0.440250, 0.013566,
 171, 0.440270, 0.014132,
 172, 0.439280, 0.013762,
 173, 0.439800, 0.013646,
 174, 0.439920, 0.014486,
 175, 0.440620, 0.013489,
 176, 0.440030, 0.014183,
 177, 0.439210, 0.013349,
 178, 0.439900, 0.014562,
 179, 0.439840, 0.014369,
 180, 0.439660, 0.013442,
 181, 0.439470, 0.014081,
 182, 0.439550, 0.013283,
 183, 0.440010, 0.014008,
 184, 0.439470, 0.013963,
 185, 0.439560, 0.013962,
 186, 0.439400, 0.014181,
 187, 0.439360, 0.013602,
 188, 0.439670, 0.014024,
 189, 0.439510, 0.013816,
 190, 0.439700, 0.013562,
 191, 0.439330, 0.013732,
 192, 0.439480, 0.013264,
 193, 0.439460, 0.014190,
 194, 0.439660, 0.014246,
 195, 0.439270, 0.012971,
 196, 0.439990, 0.013578,
 197, 0.439860, 0.013859,
 198, 0.440290, 0.013878,
 199, 0.439700, 0.014256,
 200, 0.439060, 0.013482,
 201, 0.439350, 0.014238,
 202, 0.439560, 0.013668,
 203, 0.439640, 0.014250,
 204, 0.439600, 0.014203,
 205, 0.439960, 0.013360,
 206, 0.439340, 0.013306,
 207, 0.439500, 0.013677,
 208, 0.439490, 0.014083,
 209, 0.440210, 0.013745,
 210, 0.440130, 0.013043,
 211, 0.439570, 0.013790,
 212, 0.439460, 0.013363,
 213, 0.439340, 0.014048,
 214, 0.439880, 0.013765,
 215, 0.439180, 0.012976,
 216, 0.440140, 0.014226,
 217, 0.439890, 0.013392,
 218, 0.439530, 0.013942,
 219, 0.439430, 0.014201,
 220, 0.439140, 0.013604,
 221, 0.439380, 0.014455,
 222, 0.439290, 0.013569,
 223, 0.439270, 0.014278,
 224, 0.439640, 0.014072,
 225, 0.439750, 0.013275,
 226, 0.439160, 0.013988,
 227, 0.438900, 0.013437,
 228, 0.439610, 0.014277,
 229, 0.439520, 0.014895,
 230, 0.440210, 0.013459,
 231, 0.439540, 0.013990,
 232, 0.439290, 0.013455,
 233, 0.439380, 0.014006,
 234, 0.440080, 0.013892,
 235, 0.439620, 0.012806,
 236, 0.439770, 0.014017,
 237, 0.439650, 0.013718,
 238, 0.439680, 0.013515,
 239, 0.439540, 0.014045,
 240, 0.440090, 0.013033,
 241, 0.439170, 0.014048,
 242, 0.439480, 0.013578,
 243, 0.439570, 0.014496,
 244, 0.439280, 0.013895,
 245, 0.439680, 0.013306,
 246, 0.438730, 0.013679,
 247, 0.439610, 0.013635,
 248, 0.439900, 0.013973,
 249, 0.438770, 0.014311,
 250, 0.439770, 0.013787,
 251, 0.439120, 0.014211,
 252, 0.439710, 0.013386,
 253, 0.439580, 0.013877,
 254, 0.439380, 0.013973,
 255, 0.439770, 0.013090,
 256, 0.439450, 0.013638,
 257, 0.440440, 0.014240,
 258, 0.439180, 0.013881,
 259, 0.439180, 0.014107,
 260, 0.439370, 0.013598,
 261, 0.439570, 0.013697,
 262, 0.439890, 0.014318,
 263, 0.439700, 0.013521,
 264, 0.439370, 0.014691,
 265, 0.440130, 0.013434,
 266, 0.439740, 0.014188,
 267, 0.439690, 0.013824,
 268, 0.439370, 0.013312,
 269, 0.439570, 0.013903,
 270, 0.439250, 0.012987,
 271, 0.440400, 0.013817,
 272, 0.438980, 0.014255,
 273, 0.440110, 0.013410,
 274, 0.439290, 0.014409,
 275, 0.439500, 0.013426,
 276, 0.439160, 0.014025,
 277, 0.439460, 0.014064,
 278, 0.440150, 0.013416,
 279, 0.439710, 0.014437,
 280, 0.440130, 0.013757,
 281, 0.440120, 0.014172,
 282, 0.439570, 0.014494,
 283, 0.440030, 0.013429,
 284, 0.439710, 0.014345,
 285, 0.439000, 0.012990,
 286, 0.439500, 0.014648,
 287, 0.439760, 0.014560,
 288, 0.439850, 0.013077,
 289, 0.439910, 0.014239,
 290, 0.439370, 0.013492,
 291, 0.439490, 0.014382,
 292, 0.439480, 0.014930,
 293, 0.439270, 0.013621,
 294, 0.440030, 0.014449,
 295, 0.439280, 0.013675,
 296, 0.439500, 0.014041,
 297, 0.439680, 0.014721,
 298, 0.439790, 0.013322,
 299, 0.439770, 0.014321,
 300, 0.438770, 0.013735,
 301, 0.440050, 0.014401,
 302, 0.439650, 0.014533,
 303, 0.439450, 0.013616,
 304, 0.439380, 0.014513,
 305, 0.439330, 0.013665,
 306, 0.439970, 0.013750,
 307, 0.439090, 0.014800,
 308, 0.439350, 0.012949,
 309, 0.439550, 0.014357,
 310, 0.439410, 0.013372,
 311, 0.439530, 0.014395,
 312, 0.439690, 0.014650,
 313, 0.439280, 0.013599,
 314, 0.439660, 0.014805,
 315, 0.439360, 0.013496,
 316, 0.439350, 0.014858,
 317, 0.439370, 0.014742,
 318, 0.438800, 0.013293,
 319, 0.439060, 0.013912,
 320, 0.439410, 0.013862,
 321, 0.439440, 0.013831,
