Container_size, 536870912,key_space, 2368548
request bin, mean_latency, sd
188, 0.770990, 0.052455
189, 0.771290, 0.051378
190, 0.771350, 0.048680
191, 0.769510, 0.041197
192, 0.771140, 0.048345
193, 0.766760, 0.051359
194, 0.772570, 0.058524
195, 0.770360, 0.039650
196, 0.773670, 0.054510
197, 0.766170, 0.029197
198, 0.769920, 0.045469
199, 0.769820, 0.046088
200, 0.770430, 0.064470
201, 0.772960, 0.063381
202, 0.771020, 0.058703
203, 0.769100, 0.045642
204, 0.772860, 0.054858
205, 0.766100, 0.044189
206, 0.770460, 0.044751
207, 0.772340, 0.053606
208, 0.767800, 0.033707
209, 0.765350, 0.039087
210, 0.770150, 0.047438
211, 0.767070, 0.038578
212, 0.767400, 0.067077
213, 0.766900, 0.044160
214, 0.766520, 0.027894
215, 0.766990, 0.039546
216, 0.763360, 0.043454
217, 0.767640, 0.044716
218, 0.765580, 0.036857
219, 0.766430, 0.042541
220, 0.768880, 0.054251
221, 0.765600, 0.025292
222, 0.767460, 0.038487
223, 0.765400, 0.049446
224, 0.764820, 0.040175
225, 0.766560, 0.035947
226, 0.766760, 0.036075
227, 0.763760, 0.035924
228, 0.765910, 0.041428
229, 0.764440, 0.042693
230, 0.763220, 0.038529
231, 0.765680, 0.035277
232, 0.768240, 0.060944
233, 0.765520, 0.030149
234, 0.763790, 0.034133
235, 0.765410, 0.029872
236, 0.761810, 0.024751
237, 0.765810, 0.034476
238, 0.765790, 0.035009
239, 0.761640, 0.021384
240, 0.767970, 0.056987
241, 0.760060, 0.028212
242, 0.759310, 0.023180
243, 0.763200, 0.043897
244, 0.765380, 0.029191
245, 0.759140, 0.021365
246, 0.761160, 0.035150
247, 0.759910, 0.023988
248, 0.758710, 0.028273
249, 0.760120, 0.040147
250, 0.759290, 0.028839
251, 0.764680, 0.044800
252, 0.763010, 0.053166
253, 0.761770, 0.030481
254, 0.756760, 0.025611
255, 0.761840, 0.037952
256, 0.760930, 0.023908
257, 0.764810, 0.033090
258, 0.766680, 0.032686
259, 0.760090, 0.032502
260, 0.760210, 0.024903
261, 0.758220, 0.019710
262, 0.761010, 0.019011
263, 0.756640, 0.018993
264, 0.759470, 0.025916
265, 0.756440, 0.019434
266, 0.754830, 0.018056
267, 0.759740, 0.021648
268, 0.759720, 0.024291
269, 0.759300, 0.021308
270, 0.757310, 0.017571
271, 0.757620, 0.023208
272, 0.756550, 0.018172
273, 0.757040, 0.021580
274, 0.758450, 0.021636
275, 0.758800, 0.023710
276, 0.756920, 0.023733
277, 0.754520, 0.018599
278, 0.757980, 0.018848
279, 0.756160, 0.021283
280, 0.754330, 0.021089
281, 0.756680, 0.021775
282, 0.757990, 0.022208
283, 0.752950, 0.020381
284, 0.756180, 0.023632
285, 0.755120, 0.021147
286, 0.757470, 0.020554
287, 0.754450, 0.019006
288, 0.753950, 0.021430
289, 0.753490, 0.021519
290, 0.753330, 0.019136
291, 0.752830, 0.020739
292, 0.755110, 0.023193
293, 0.752380, 0.020855
294, 0.757190, 0.022806
295, 0.755230, 0.021420
296, 0.753560, 0.021744
297, 0.753090, 0.022860
298, 0.757420, 0.025783
299, 0.754620, 0.020945
300, 0.752120, 0.021318
301, 0.749270, 0.021347
302, 0.749880, 0.020769
303, 0.753150, 0.023179
304, 0.750380, 0.021285
305, 0.753460, 0.023613
306, 0.756850, 0.026033
307, 0.752940, 0.018711
308, 0.748690, 0.018421
309, 0.749700, 0.020122
310, 0.752080, 0.022509
311, 0.751200, 0.019769
312, 0.752460, 0.022896
313, 0.750110, 0.021272
314, 0.746870, 0.020440
315, 0.751510, 0.018310
316, 0.752740, 0.025147
317, 0.752700, 0.023615
318, 0.752840, 0.024294
319, 0.753040, 0.018510
320, 0.749350, 0.020400
321, 0.751990, 0.022699
322, 0.747630, 0.021588
323, 0.748770, 0.022272
324, 0.754940, 0.020030
325, 0.751400, 0.021319
326, 0.749060, 0.019742
327, 0.754300, 0.022944
328, 0.746630, 0.019521
329, 0.749260, 0.020366
330, 0.748640, 0.016492
331, 0.751180, 0.019843
332, 0.751230, 0.019411
333, 0.750020, 0.020783
334, 0.751950, 0.024680
335, 0.748380, 0.021737
336, 0.746520, 0.020447
337, 0.750850, 0.023612
338, 0.752450, 0.022833
339, 0.750900, 0.022234
340, 0.747170, 0.019606
341, 0.749930, 0.021153
342, 0.748270, 0.023438
343, 0.749360, 0.022759
344, 0.749610, 0.020684
345, 0.749600, 0.024520
346, 0.749270, 0.027120
347, 0.748290, 0.022492
348, 0.749360, 0.024111
349, 0.746730, 0.020934
350, 0.752310, 0.025423
351, 0.747270, 0.021919
352, 0.746940, 0.022575
353, 0.747580, 0.024082
354, 0.745100, 0.019902
355, 0.747810, 0.020920
356, 0.749410, 0.024543
357, 0.747000, 0.024012
358, 0.746180, 0.021372
359, 0.747900, 0.025526
360, 0.746650, 0.024564
361, 0.744710, 0.021305
362, 0.749950, 0.022856
363, 0.746040, 0.021698
364, 0.745400, 0.022992
365, 0.745260, 0.020083
366, 0.744730, 0.021678
367, 0.747340, 0.024198
368, 0.742760, 0.020783
369, 0.746480, 0.024367
370, 0.748120, 0.021726
371, 0.746290, 0.022824
372, 0.747510, 0.024640
373, 0.744350, 0.021121
374, 0.745530, 0.021423
375, 0.744060, 0.021161
376, 0.747280, 0.023249
377, 0.742490, 0.020409
378, 0.746860, 0.024597
379, 0.743720, 0.023014
380, 0.744690, 0.021456
381, 0.745290, 0.024386
382, 0.746530, 0.022993
383, 0.747250, 0.023715
384, 0.741810, 0.021124
385, 0.741200, 0.019680
386, 0.741820, 0.022966
387, 0.742180, 0.024447
388, 0.741500, 0.022716
389, 0.742490, 0.022581
390, 0.743420, 0.019883
391, 0.744320, 0.022108
392, 0.742090, 0.020991
393, 0.745250, 0.023197
394, 0.744890, 0.021311
395, 0.742270, 0.021277
396, 0.745580, 0.025534
397, 0.741940, 0.021052
398, 0.745780, 0.026310
399, 0.745130, 0.022087
400, 0.742800, 0.023186
401, 0.743370, 0.023106
402, 0.742560, 0.022974
403, 0.744230, 0.021820
404, 0.742040, 0.023134
405, 0.739890, 0.019743
406, 0.743090, 0.023716
407, 0.740960, 0.023430
408, 0.743360, 0.023340
409, 0.741150, 0.022568
410, 0.741970, 0.021604
411, 0.743600, 0.025442
412, 0.743850, 0.022445
413, 0.742020, 0.022452
414, 0.741960, 0.022834
415, 0.739490, 0.021104
416, 0.737180, 0.021117
417, 0.741880, 0.021818
418, 0.741100, 0.020792
419, 0.744660, 0.023456
420, 0.741120, 0.023904
421, 0.735560, 0.019902
422, 0.738090, 0.020870
423, 0.742570, 0.023848
424, 0.737770, 0.020631
425, 0.738970, 0.021695
426, 0.738600, 0.020525
427, 0.738980, 0.023461
428, 0.743250, 0.022380
429, 0.737830, 0.018946
430, 0.741110, 0.022711
431, 0.738820, 0.022155
432, 0.739100, 0.021773
433, 0.738860, 0.022936
434, 0.739020, 0.021246
435, 0.738520, 0.022309
436, 0.739740, 0.022818
437, 0.738090, 0.022993
438, 0.736750, 0.020308
439, 0.737680, 0.021329
440, 0.740200, 0.022053
441, 0.738570, 0.022051
442, 0.736320, 0.018335
443, 0.738590, 0.021413
444, 0.741540, 0.024017
445, 0.740750, 0.022451
446, 0.740280, 0.021974
447, 0.735640, 0.021027
448, 0.742070, 0.023684
449, 0.740190, 0.022319
450, 0.738680, 0.022024
451, 0.737940, 0.020301
452, 0.737620, 0.020091
453, 0.739930, 0.022880
454, 0.737590, 0.024041
455, 0.740610, 0.020183
456, 0.736820, 0.025652
457, 0.739730, 0.023519
458, 0.733660, 0.019559
459, 0.734960, 0.024456
460, 0.736370, 0.021788
461, 0.736740, 0.021286
462, 0.739140, 0.026010
463, 0.735790, 0.020836
464, 0.736580, 0.021038
465, 0.738600, 0.022296
466, 0.739500, 0.023615
467, 0.736480, 0.021405
468, 0.734980, 0.021354
469, 0.735720, 0.019971
470, 0.734450, 0.019675
471, 0.735180, 0.020698
472, 0.734270, 0.020448
473, 0.737340, 0.024780
474, 0.735140, 0.022707
475, 0.734500, 0.019567
476, 0.735430, 0.021263
477, 0.735880, 0.022092
478, 0.736540, 0.021947
479, 0.734270, 0.021199
480, 0.732340, 0.020717
481, 0.736070, 0.023810
482, 0.739070, 0.020913
483, 0.735780, 0.022033
484, 0.736410, 0.022890
485, 0.736540, 0.023764
486, 0.737550, 0.023302
487, 0.733610, 0.020185
488, 0.735130, 0.021993
489, 0.734920, 0.021011
490, 0.732550, 0.020906
491, 0.735340, 0.022068
492, 0.735840, 0.020250
493, 0.736410, 0.023931
494, 0.735150, 0.020284
495, 0.734230, 0.022540
496, 0.735640, 0.021552
497, 0.729450, 0.019686
498, 0.735740, 0.023134
499, 0.731000, 0.019745
500, 0.734010, 0.020319
501, 0.731500, 0.018491
502, 0.733370, 0.021371
503, 0.734010, 0.020531
504, 0.735250, 0.023309
505, 0.733170, 0.023196
506, 0.734440, 0.021956
507, 0.733990, 0.023636
508, 0.733600, 0.020310
509, 0.735020, 0.019944
510, 0.730820, 0.020914
511, 0.738980, 0.024724
512, 0.729580, 0.020750
513, 0.734590, 0.020792
514, 0.734270, 0.021965
515, 0.731320, 0.021569
516, 0.735840, 0.022087
517, 0.734310, 0.024545
518, 0.733200, 0.020408
519, 0.734750, 0.020668
520, 0.736020, 0.022499
521, 0.731580, 0.020308
522, 0.736080, 0.018976
523, 0.731980, 0.021452
524, 0.727860, 0.019034
525, 0.733770, 0.021364
526, 0.732950, 0.021596
527, 0.734040, 0.022358
528, 0.733100, 0.019886
529, 0.730880, 0.018707
530, 0.729980, 0.020671
531, 0.731120, 0.020282
532, 0.727600, 0.020274
533, 0.733000, 0.020068
534, 0.730340, 0.021515
535, 0.727210, 0.017593
536, 0.730500, 0.020895
537, 0.732080, 0.022477
538, 0.730210, 0.021304
539, 0.733190, 0.022049
540, 0.731910, 0.025225
541, 0.730880, 0.020398
542, 0.731300, 0.017995
543, 0.731260, 0.022064
544, 0.729490, 0.020587
545, 0.731340, 0.020989
546, 0.728810, 0.021195
547, 0.730910, 0.019384
548, 0.730360, 0.021954
549, 0.731160, 0.021347
550, 0.732250, 0.022027
551, 0.730660, 0.018748
552, 0.732870, 0.022784
553, 0.728510, 0.020087
554, 0.727740, 0.018413
555, 0.729610, 0.021484
556, 0.728570, 0.018961
557, 0.731700, 0.019638
558, 0.728720, 0.021810
559, 0.728890, 0.020051
560, 0.729680, 0.021101
561, 0.730800, 0.022353
562, 0.729280, 0.021019
563, 0.730300, 0.021121
564, 0.730780, 0.022573
565, 0.731330, 0.019953
566, 0.729380, 0.022481
567, 0.730160, 0.020394
568, 0.724010, 0.019820
569, 0.726620, 0.019463
570, 0.729300, 0.022663
571, 0.727900, 0.021851
572, 0.731200, 0.023027
573, 0.728830, 0.022234
574, 0.728040, 0.021003
575, 0.726090, 0.020959
576, 0.728290, 0.020664
577, 0.725720, 0.019165
578, 0.729260, 0.021630
579, 0.728420, 0.020304
580, 0.726070, 0.020351
581, 0.726960, 0.020801
582, 0.726890, 0.023699
583, 0.728330, 0.023439
584, 0.724200, 0.019551
585, 0.728730, 0.023295
586, 0.727110, 0.020402
587, 0.725730, 0.019179
588, 0.726170, 0.020354
589, 0.726050, 0.020310
590, 0.726660, 0.018676
591, 0.723580, 0.018130
592, 0.731240, 0.022737
593, 0.723640, 0.018519
594, 0.727830, 0.023029
595, 0.728640, 0.023593
596, 0.726270, 0.019364
597, 0.726750, 0.022410
598, 0.727520, 0.020088
599, 0.725090, 0.019854
600, 0.727170, 0.020273
601, 0.726750, 0.022193
602, 0.728800, 0.019794
603, 0.728320, 0.019496
604, 0.726020, 0.021157
605, 0.726970, 0.022751
606, 0.727070, 0.019099
607, 0.725350, 0.018934
608, 0.725530, 0.021426
609, 0.722750, 0.020085
610, 0.724260, 0.018512
611, 0.726830, 0.021051
612, 0.725140, 0.022063
613, 0.726370, 0.022946
614, 0.724680, 0.023535
615, 0.727450, 0.023970
616, 0.725400, 0.021300
617, 0.727480, 0.022766
618, 0.724110, 0.020805
619, 0.723830, 0.018625
620, 0.724150, 0.018052
621, 0.721410, 0.018973
622, 0.721790, 0.019142
623, 0.724000, 0.018492
624, 0.723730, 0.022264
625, 0.725580, 0.018823
626, 0.723840, 0.020459
627, 0.726270, 0.020766
628, 0.725330, 0.020906
629, 0.725200, 0.021993
630, 0.722900, 0.019268
631, 0.724250, 0.018897
632, 0.724660, 0.022048
633, 0.724240, 0.018292
634, 0.722680, 0.021083
635, 0.722870, 0.020568
636, 0.721720, 0.020975
637, 0.723620, 0.018194
638, 0.722520, 0.020985
639, 0.721440, 0.020230
640, 0.724110, 0.018888
641, 0.723360, 0.020927
642, 0.721640, 0.019398
643, 0.721920, 0.018733
644, 0.722310, 0.021957
645, 0.722900, 0.018317
646, 0.724510, 0.022404
647, 0.722520, 0.019771
648, 0.722620, 0.020373
649, 0.721090, 0.019862
650, 0.724360, 0.021820
651, 0.721830, 0.017562
652, 0.724490, 0.022057
653, 0.723960, 0.021745
654, 0.721750, 0.021505
655, 0.719800, 0.019316
656, 0.721780, 0.019064
657, 0.720890, 0.018639
658, 0.717740, 0.017738
659, 0.718870, 0.020574
660, 0.720170, 0.018331
661, 0.721850, 0.018847
662, 0.718830, 0.019623
663, 0.723000, 0.020721
664, 0.722200, 0.022104
665, 0.721610, 0.017900
666, 0.719960, 0.017256
667, 0.719060, 0.020491
668, 0.720900, 0.018169
669, 0.720470, 0.018087
670, 0.720170, 0.020195
671, 0.719990, 0.019745
672, 0.722060, 0.022317
673, 0.721950, 0.018022
674, 0.721840, 0.019865
675, 0.720500, 0.019130
676, 0.718760, 0.019844
677, 0.716370, 0.020400
678, 0.720910, 0.020144
679, 0.718380, 0.017658
680, 0.719740, 0.019360
681, 0.720320, 0.019773
682, 0.719960, 0.020340
683, 0.723090, 0.021223
684, 0.720570, 0.019867
685, 0.720130, 0.019470
686, 0.719060, 0.019553
687, 0.720730, 0.019566
688, 0.718620, 0.018726
689, 0.719360, 0.018374
690, 0.719660, 0.021342
691, 0.716440, 0.017981
692, 0.716570, 0.018567
693, 0.718870, 0.018167
694, 0.722480, 0.021078
695, 0.718420, 0.019950
696, 0.716810, 0.019266
697, 0.718700, 0.018224
698, 0.717650, 0.018210
699, 0.718160, 0.020889
700, 0.716630, 0.018886
701, 0.720580, 0.017648
702, 0.720580, 0.020934
703, 0.718570, 0.022167
704, 0.716280, 0.018667
705, 0.720500, 0.017094
706, 0.719780, 0.019978
707, 0.716710, 0.018400
708, 0.715800, 0.017171
709, 0.718900, 0.019223
710, 0.715990, 0.018444
711, 0.718720, 0.017135
712, 0.718890, 0.020315
713, 0.716380, 0.016721
714, 0.715690, 0.020775
715, 0.714350, 0.015911
716, 0.718440, 0.019418
717, 0.721270, 0.020725
718, 0.719920, 0.020971
719, 0.717980, 0.019830
720, 0.715940, 0.016764
721, 0.718110, 0.017902
722, 0.719390, 0.020625
723, 0.717710, 0.020492
724, 0.716010, 0.019418
725, 0.715860, 0.019705
726, 0.715370, 0.017486
727, 0.716080, 0.020503
728, 0.717980, 0.020497
729, 0.715210, 0.015974
730, 0.717870, 0.020102
731, 0.717360, 0.020402
732, 0.714470, 0.016165
733, 0.712480, 0.017485
734, 0.720770, 0.025257
735, 0.714420, 0.017264
736, 0.717660, 0.020364
737, 0.715060, 0.018995
738, 0.714720, 0.017110
739, 0.715520, 0.018919
740, 0.715490, 0.017971
741, 0.716620, 0.019100
742, 0.714720, 0.017031
743, 0.714220, 0.019581
744, 0.715350, 0.018134
745, 0.715670, 0.017713
746, 0.716840, 0.022320
747, 0.714990, 0.020303
748, 0.712190, 0.018956
749, 0.713670, 0.019618
750, 0.712950, 0.015988
751, 0.716840, 0.020359
752, 0.714630, 0.020374
753, 0.713000, 0.016610
754, 0.712020, 0.018600
755, 0.713260, 0.016168
756, 0.714820, 0.017943
757, 0.713080, 0.020078
758, 0.711760, 0.017551
759, 0.716520, 0.019730
760, 0.715670, 0.019868
761, 0.712180, 0.018215
762, 0.713290, 0.018381
763, 0.716020, 0.018577
764, 0.715000, 0.020996
765, 0.714000, 0.019081
766, 0.713460, 0.017835
767, 0.714220, 0.019804
768, 0.716310, 0.018862
769, 0.714570, 0.020155
770, 0.717190, 0.021995
771, 0.711520, 0.017022
772, 0.714990, 0.021110
773, 0.713000, 0.016324
774, 0.713470, 0.017458
775, 0.714950, 0.019195
776, 0.714480, 0.018363
777, 0.712950, 0.018788
778, 0.714180, 0.018212
779, 0.711190, 0.018789
780, 0.714620, 0.018149
781, 0.713510, 0.020005
782, 0.711090, 0.018911
783, 0.713870, 0.021408
784, 0.712210, 0.021051
785, 0.713270, 0.017556
786, 0.710380, 0.016495
787, 0.710030, 0.016172
788, 0.712690, 0.018508
789, 0.712090, 0.020511
790, 0.713910, 0.017355
791, 0.709020, 0.018519
792, 0.711620, 0.017960
793, 0.713640, 0.017403
794, 0.712010, 0.017622
795, 0.713230, 0.021005
796, 0.710700, 0.018594
797, 0.710920, 0.018089
798, 0.711890, 0.018822
799, 0.711580, 0.017732
800, 0.710670, 0.017528
801, 0.710910, 0.021604
802, 0.710160, 0.018514
803, 0.712650, 0.018487
804, 0.711990, 0.016272
805, 0.709580, 0.016810
806, 0.710830, 0.017357
807, 0.712830, 0.018381
808, 0.713830, 0.018452
809, 0.713340, 0.018559
810, 0.709130, 0.018070
811, 0.710700, 0.018158
812, 0.710630, 0.020935
813, 0.710540, 0.019415
814, 0.709530, 0.018596
815, 0.709470, 0.018756
816, 0.714510, 0.020448
817, 0.708260, 0.018471
818, 0.711670, 0.018963
819, 0.709460, 0.017827
820, 0.709080, 0.021276
821, 0.710160, 0.018622
822, 0.709550, 0.019326
823, 0.710930, 0.015425
824, 0.710910, 0.019016
825, 0.709680, 0.018830
826, 0.710400, 0.017648
827, 0.712410, 0.020029
828, 0.708590, 0.018148
829, 0.709950, 0.017243
830, 0.709510, 0.018248
831, 0.709270, 0.018878
832, 0.706680, 0.019058
833, 0.708400, 0.017701
834, 0.709940, 0.019136
835, 0.708800, 0.017966
836, 0.706630, 0.016503
837, 0.711830, 0.019570
838, 0.712060, 0.020331
839, 0.711260, 0.019692
840, 0.706810, 0.017650
841, 0.711050, 0.017878
842, 0.708330, 0.019053
843, 0.711300, 0.018370
844, 0.707180, 0.017272
845, 0.708510, 0.019648
846, 0.708220, 0.017673
847, 0.707730, 0.019116
848, 0.708890, 0.018990
849, 0.707160, 0.017752
850, 0.708720, 0.019795
851, 0.708590, 0.015889
852, 0.707480, 0.015241
853, 0.711840, 0.019138
854, 0.708450, 0.018235
855, 0.708760, 0.019418
856, 0.709100, 0.019473
857, 0.708850, 0.017905
858, 0.707620, 0.018225
859, 0.705970, 0.016812
860, 0.706670, 0.018137
861, 0.707840, 0.016583
862, 0.708110, 0.017910
863, 0.708080, 0.018992
864, 0.708560, 0.018304
865, 0.707960, 0.018023
866, 0.706400, 0.018306
867, 0.707530, 0.017392
868, 0.708130, 0.019389
869, 0.705960, 0.018350
870, 0.703980, 0.017414
871, 0.708160, 0.016990
872, 0.706850, 0.017441
873, 0.707980, 0.016567
874, 0.706480, 0.018212
875, 0.706660, 0.017776
876, 0.708270, 0.016823
877, 0.709650, 0.022263
878, 0.708470, 0.016184
879, 0.706800, 0.019405
880, 0.709400, 0.019028
881, 0.705260, 0.018038
882, 0.704960, 0.018096
883, 0.706530, 0.016258
884, 0.704620, 0.018247
885, 0.704340, 0.016636
886, 0.705410, 0.016520
887, 0.706320, 0.018904
888, 0.705410, 0.016317
889, 0.706240, 0.019394
890, 0.708090, 0.019646
891, 0.705520, 0.017236
892, 0.706650, 0.018730
893, 0.704870, 0.016465
894, 0.706440, 0.018359
895, 0.705140, 0.019809
896, 0.703050, 0.015961
897, 0.705600, 0.015602
898, 0.704770, 0.017709
899, 0.703270, 0.018604
900, 0.705500, 0.018697
901, 0.703520, 0.019146
902, 0.704120, 0.016705
903, 0.706980, 0.021643
904, 0.705330, 0.020010
905, 0.704690, 0.015744
906, 0.704280, 0.016016
907, 0.705450, 0.017935
908, 0.703810, 0.015629
909, 0.704510, 0.018614
910, 0.703970, 0.015565
911, 0.704750, 0.016439
912, 0.704210, 0.016493
913, 0.705430, 0.017069
914, 0.704060, 0.016533
915, 0.706790, 0.020736
916, 0.703580, 0.017817
917, 0.703680, 0.018661
918, 0.705740, 0.018887
919, 0.704080, 0.016239
920, 0.705680, 0.018877
921, 0.702620, 0.017268
922, 0.704190, 0.018652
923, 0.704460, 0.019338
924, 0.705000, 0.018985
925, 0.704700, 0.019997
926, 0.703850, 0.016682
927, 0.705040, 0.018755
928, 0.704460, 0.017749
929, 0.702390, 0.016452
930, 0.702010, 0.015955
931, 0.703800, 0.016360
932, 0.704930, 0.020433
933, 0.701760, 0.017783
934, 0.701090, 0.015966
935, 0.701750, 0.018814
936, 0.701140, 0.015535
937, 0.703210, 0.017646
938, 0.705760, 0.017755
939, 0.701440, 0.017875
940, 0.700330, 0.015470
941, 0.703130, 0.016858
942, 0.702700, 0.018247
943, 0.703580, 0.018214
944, 0.702020, 0.017312
945, 0.703540, 0.017764
946, 0.700890, 0.016552
947, 0.705110, 0.018241
948, 0.703410, 0.016135
949, 0.701610, 0.015468
950, 0.703600, 0.017883
951, 0.703090, 0.017890
952, 0.699810, 0.015098
953, 0.702510, 0.016091
954, 0.700120, 0.015317
955, 0.701980, 0.016439
956, 0.705480, 0.020625
957, 0.701060, 0.016433
958, 0.700910, 0.017127
959, 0.701960, 0.017234
960, 0.702380, 0.016552
961, 0.702070, 0.017198
962, 0.701400, 0.018706
963, 0.701670, 0.017975
964, 0.703010, 0.016674
965, 0.703300, 0.018942
966, 0.702240, 0.017815
967, 0.701880, 0.017136
968, 0.703220, 0.019998
969, 0.702260, 0.020344
970, 0.700620, 0.017800
971, 0.700170, 0.015478
972, 0.698750, 0.014889
973, 0.700330, 0.016318
974, 0.701020, 0.016782
975, 0.700720, 0.016839
976, 0.699520, 0.015388
977, 0.704230, 0.019253
978, 0.699590, 0.017412
979, 0.699470, 0.017455
980, 0.700540, 0.017187
981, 0.699950, 0.017362
982, 0.699660, 0.017437
983, 0.699650, 0.016839
984, 0.697650, 0.015452
985, 0.700750, 0.016459
986, 0.699860, 0.016401
987, 0.700890, 0.015855
988, 0.697980, 0.017170
989, 0.697610, 0.015871
990, 0.700770, 0.016132
991, 0.702240, 0.019908
992, 0.700760, 0.017651
993, 0.701580, 0.019544
994, 0.700770, 0.015689
