Container_size, 1048576,key_space, 4626
request bin, mean_latency, sd
0, 2.166710, 0.247221
1, 0.320110, 0.005550
2, 0.316750, 0.005419
3, 0.315710, 0.005925
4, 0.314760, 0.005804
5, 0.314480, 0.005456
6, 0.314080, 0.005317
7, 0.313050, 0.005754
8, 0.305990, 0.007437
9, 0.299260, 0.006878
10, 0.298000, 0.005880
11, 0.297900, 0.006292
12, 0.297710, 0.005918
13, 0.297920, 0.005513
14, 0.297810, 0.006227
15, 0.297500, 0.005467
16, 0.297700, 0.005823
17, 0.297840, 0.005418
18, 0.297550, 0.005735
19, 0.297540, 0.005893
20, 0.297050, 0.005414
21, 0.297600, 0.006790
22, 0.297290, 0.005708
23, 0.297280, 0.005629
24, 0.297270, 0.006083
25, 0.297150, 0.005728
26, 0.297480, 0.005742
27, 0.297530, 0.005842
28, 0.297230, 0.005690
29, 0.297390, 0.006045
30, 0.297320, 0.005455
31, 0.297030, 0.005982
32, 0.297120, 0.005507
33, 0.297580, 0.005948
34, 0.297480, 0.006217
35, 0.297280, 0.005275
36, 0.297390, 0.005873
37, 0.297150, 0.005474
38, 0.297200, 0.005809
39, 0.297260, 0.006038
40, 0.297590, 0.005931
41, 0.297480, 0.005897
42, 0.297150, 0.005670
43, 0.297340, 0.005932
44, 0.297560, 0.006173
45, 0.296920, 0.005357
46, 0.297400, 0.006007
47, 0.296840, 0.005594
48, 0.296980, 0.005791
49, 0.297330, 0.006158
50, 0.297100, 0.005726
51, 0.297030, 0.005726
52, 0.297320, 0.005585
53, 0.297300, 0.005601
54, 0.297300, 0.006002
55, 0.296980, 0.005625
56, 0.297320, 0.005887
57, 0.297240, 0.005454
58, 0.297120, 0.005987
59, 0.296940, 0.005988
60, 0.297170, 0.005496
61, 0.296700, 0.005780
62, 0.297130, 0.005431
63, 0.297220, 0.005563
64, 0.297100, 0.005885
65, 0.297650, 0.005597
66, 0.297870, 0.005784
67, 0.297500, 0.005754
68, 0.297460, 0.005969
69, 0.297220, 0.005895
70, 0.297440, 0.005636
71, 0.297230, 0.005996
72, 0.297140, 0.005422
73, 0.297050, 0.005714
74, 0.296970, 0.005949
75, 0.296960, 0.005411
76, 0.297300, 0.005778
77, 0.297160, 0.005491
78, 0.296930, 0.005814
79, 0.297100, 0.005820
80, 0.297260, 0.005714
81, 0.297280, 0.005899
82, 0.297030, 0.005809
83, 0.297300, 0.005957
84, 0.297050, 0.005832
85, 0.296790, 0.005362
86, 0.297160, 0.005846
87, 0.296880, 0.005631
88, 0.296970, 0.005792
89, 0.297280, 0.005840
90, 0.296650, 0.005649
91, 0.297000, 0.005760
92, 0.296910, 0.005566
93, 0.297290, 0.005778
94, 0.297410, 0.005904
95, 0.297120, 0.005568
96, 0.297230, 0.005625
97, 0.296960, 0.005490
98, 0.297200, 0.005841
99, 0.297140, 0.006086
100, 0.296970, 0.005419
101, 0.296840, 0.005763
102, 0.296590, 0.005699
103, 0.297290, 0.005641
104, 0.296830, 0.005781
105, 0.296860, 0.005579
106, 0.297050, 0.005745
107, 0.297030, 0.006062
108, 0.297150, 0.005790
109, 0.296830, 0.005920
110, 0.297090, 0.005452
111, 0.297030, 0.005777
112, 0.296750, 0.005583
113, 0.296920, 0.005734
114, 0.297040, 0.005751
115, 0.296850, 0.005570
116, 0.296800, 0.005798
117, 0.296760, 0.005528
118, 0.296960, 0.005845
119, 0.297030, 0.005984
120, 0.297120, 0.005707
121, 0.297150, 0.005714
122, 0.296990, 0.005438
123, 0.297100, 0.005900
124, 0.296960, 0.005909
125, 0.296900, 0.005462
126, 0.297020, 0.005745
127, 0.296700, 0.005613
128, 0.296830, 0.005850
129, 0.297550, 0.005900
130, 0.297550, 0.005460
131, 0.297300, 0.005930
132, 0.296940, 0.005657
133, 0.297310, 0.005787
134, 0.297190, 0.005851
135, 0.296980, 0.005614
136, 0.297190, 0.005583
137, 0.297370, 0.005569
138, 0.296990, 0.005765
139, 0.297080, 0.005917
140, 0.297090, 0.005577
141, 0.296780, 0.005876
142, 0.296850, 0.005649
143, 0.297100, 0.005818
144, 0.296930, 0.005656
145, 0.296890, 0.005577
146, 0.296810, 0.005580
147, 0.296950, 0.005684
148, 0.297250, 0.005832
149, 0.297020, 0.005802
150, 0.297190, 0.005560
151, 0.296960, 0.005603
152, 0.296920, 0.005777
153, 0.296770, 0.005906
154, 0.296900, 0.005742
155, 0.296940, 0.005781
156, 0.296930, 0.005773
157, 0.296980, 0.005685
158, 0.296890, 0.005879
159, 0.296880, 0.005811
160, 0.296980, 0.005655
161, 0.297200, 0.005671
162, 0.297110, 0.005497
163, 0.296920, 0.005818
164, 0.297240, 0.005960
165, 0.297130, 0.005555
166, 0.296920, 0.005746
167, 0.296940, 0.005479
168, 0.296940, 0.005976
169, 0.296850, 0.005710
170, 0.296940, 0.005665
171, 0.296850, 0.005649
172, 0.296710, 0.005480
173, 0.297020, 0.005795
174, 0.297150, 0.006064
175, 0.297100, 0.005574
176, 0.297070, 0.005686
177, 0.296770, 0.005530
178, 0.297150, 0.005844
179, 0.297180, 0.006075
180, 0.296930, 0.005631
181, 0.296970, 0.005804
182, 0.296650, 0.005634
183, 0.296930, 0.005722
184, 0.297100, 0.005908
185, 0.296720, 0.005701
186, 0.296870, 0.005734
187, 0.297260, 0.005637
188, 0.297310, 0.006583
189, 0.297200, 0.006585
190, 0.296890, 0.005566
191, 0.297170, 0.005788
192, 0.297090, 0.005930
193, 0.297040, 0.005783
194, 0.296960, 0.005868
195, 0.296690, 0.005517
196, 0.296740, 0.005681
197, 0.297030, 0.005536
198, 0.296960, 0.005810
199, 0.296890, 0.005873
200, 0.296980, 0.005618
201, 0.297480, 0.006782
202, 0.297150, 0.005726
203, 0.297150, 0.005731
204, 0.297250, 0.006116
205, 0.297020, 0.005764
206, 0.296940, 0.005557
207, 0.296850, 0.005929
208, 0.296740, 0.005401
209, 0.296870, 0.005739
210, 0.296820, 0.005534
211, 0.297060, 0.005429
212, 0.297020, 0.005936
213, 0.296970, 0.005465
214, 0.296990, 0.005724
215, 0.297070, 0.005666
216, 0.297050, 0.005768
217, 0.297060, 0.006089
218, 0.297140, 0.005426
219, 0.297080, 0.005953
220, 0.296830, 0.005629
221, 0.297030, 0.005787
222, 0.296900, 0.005883
223, 0.297000, 0.005325
224, 0.297110, 0.005890
225, 0.296850, 0.005516
226, 0.296860, 0.005618
227, 0.297210, 0.006083
228, 0.296970, 0.005454
229, 0.297150, 0.005991
230, 0.297020, 0.005725
231, 0.297150, 0.005835
232, 0.297050, 0.006100
233, 0.296870, 0.005477
234, 0.296860, 0.005697
235, 0.296820, 0.005624
236, 0.296760, 0.005783
237, 0.296870, 0.006126
238, 0.296900, 0.005462
239, 0.296940, 0.005685
240, 0.296920, 0.005412
241, 0.296960, 0.005819
242, 0.297220, 0.006095
243, 0.297030, 0.005569
244, 0.297000, 0.005678
245, 0.297060, 0.005499
246, 0.297100, 0.005718
247, 0.296650, 0.005908
248, 0.296780, 0.005560
249, 0.296910, 0.005632
