Container_size, 2097152,key_space, 9252
request bin, mean_latency, sd
338, 0.306250, 0.005275
339, 0.306180, 0.005509
340, 0.306340, 0.005154
341, 0.306440, 0.005572
342, 0.306290, 0.005521
343, 0.306290, 0.005170
344, 0.306440, 0.005684
345, 0.306030, 0.005106
346, 0.306490, 0.005622
347, 0.306320, 0.005605
348, 0.306540, 0.005106
349, 0.306420, 0.005559
350, 0.306420, 0.005195
351, 0.306420, 0.005830
352, 0.306510, 0.005631
353, 0.306370, 0.005279
354, 0.306410, 0.005722
355, 0.306260, 0.005205
356, 0.306410, 0.005678
357, 0.306350, 0.005721
358, 0.306330, 0.005050
359, 0.306530, 0.005617
360, 0.306300, 0.005199
361, 0.306470, 0.005531
362, 0.306470, 0.005920
363, 0.306280, 0.004982
364, 0.306480, 0.005473
365, 0.306250, 0.005145
366, 0.306480, 0.005677
367, 0.306330, 0.005703
368, 0.306270, 0.005310
369, 0.306430, 0.005512
370, 0.306420, 0.005080
371, 0.306300, 0.005745
372, 0.306410, 0.005650
373, 0.306250, 0.005104
374, 0.306360, 0.005810
375, 0.306340, 0.005198
376, 0.306340, 0.005447
377, 0.306370, 0.005635
378, 0.306180, 0.005086
379, 0.306390, 0.005521
380, 0.306430, 0.004954
381, 0.306410, 0.005687
382, 0.306400, 0.005453
383, 0.306140, 0.005181
384, 0.306420, 0.005575
385, 0.306430, 0.005133
386, 0.306290, 0.005670
387, 0.306440, 0.005538
388, 0.306360, 0.005147
389, 0.306270, 0.005637
390, 0.306460, 0.005127
391, 0.306420, 0.005577
392, 0.306430, 0.005563
393, 0.306370, 0.005232
394, 0.306480, 0.005684
395, 0.306180, 0.005147
396, 0.306440, 0.005701
397, 0.306280, 0.005597
398, 0.306510, 0.005302
399, 0.306270, 0.005737
400, 0.306510, 0.005139
401, 0.306160, 0.005509
402, 0.306520, 0.005663
403, 0.306260, 0.005172
404, 0.306380, 0.005515
405, 0.306430, 0.005078
406, 0.306600, 0.005892
407, 0.306490, 0.005513
408, 0.306190, 0.005130
409, 0.306530, 0.005649
410, 0.306360, 0.005377
411, 0.306550, 0.005613
412, 0.306160, 0.005770
413, 0.306390, 0.005179
414, 0.306380, 0.005609
415, 0.306460, 0.005613
416, 0.306410, 0.005237
417, 0.306300, 0.005628
418, 0.306140, 0.005301
419, 0.306390, 0.005798
420, 0.306380, 0.005473
421, 0.306140, 0.005267
422, 0.306490, 0.005578
423, 0.306260, 0.005033
424, 0.306310, 0.005528
425, 0.306340, 0.005600
426, 0.306440, 0.005141
427, 0.306560, 0.005498
428, 0.306400, 0.005187
429, 0.306640, 0.005794
430, 0.306390, 0.005841
431, 0.306700, 0.005086
432, 0.306420, 0.005536
433, 0.306260, 0.005245
434, 0.306370, 0.005665
435, 0.306310, 0.005677
436, 0.306430, 0.005322
437, 0.306570, 0.005673
438, 0.306060, 0.005175
439, 0.306520, 0.005574
440, 0.306400, 0.005557
441, 0.306350, 0.005287
442, 0.306530, 0.005587
443, 0.306240, 0.005132
444, 0.306520, 0.005513
445, 0.306330, 0.005809
446, 0.306390, 0.005190
447, 0.306320, 0.005600
448, 0.306430, 0.005044
449, 0.306440, 0.005675
450, 0.306360, 0.005660
451, 0.306300, 0.005489
452, 0.306650, 0.005642
453, 0.306200, 0.005250
454, 0.306520, 0.005513
455, 0.306540, 0.005583
456, 0.306250, 0.005123
457, 0.306480, 0.005823
458, 0.306370, 0.005167
459, 0.306460, 0.005554
460, 0.306550, 0.005594
461, 0.306350, 0.005070
462, 0.306320, 0.005650
463, 0.306330, 0.005134
464, 0.306280, 0.005555
465, 0.306550, 0.005726
466, 0.306310, 0.005063
467, 0.306540, 0.005658
468, 0.306390, 0.005293
469, 0.306380, 0.005801
470, 0.306440, 0.005599
471, 0.306420, 0.005121
472, 0.306420, 0.005641
473, 0.306440, 0.005135
474, 0.306320, 0.005642
475, 0.306290, 0.005584
476, 0.306390, 0.005063
477, 0.306230, 0.005553
478, 0.306450, 0.005125
479, 0.306410, 0.005586
480, 0.306340, 0.005761
481, 0.306440, 0.005222
482, 0.306770, 0.006326
483, 0.306410, 0.005154
484, 0.306510, 0.005691
485, 0.306330, 0.005687
486, 0.306220, 0.005155
487, 0.306500, 0.005629
488, 0.306350, 0.005078
489, 0.306360, 0.005567
490, 0.306260, 0.005760
491, 0.306430, 0.005034
492, 0.306180, 0.005686
493, 0.306390, 0.005350
494, 0.306440, 0.005636
495, 0.306630, 0.005447
496, 0.306270, 0.005299
497, 0.306270, 0.005582
498, 0.306220, 0.005096
499, 0.306430, 0.005602
500, 0.306410, 0.005600
501, 0.306320, 0.005114
502, 0.306390, 0.005619
503, 0.306130, 0.005094
504, 0.306500, 0.005489
505, 0.306520, 0.005833
506, 0.306330, 0.005267
507, 0.306450, 0.005482
508, 0.306230, 0.005042
509, 0.306620, 0.005777
510, 0.306450, 0.005491
511, 0.306300, 0.005308
512, 0.306320, 0.005777
513, 0.307320, 0.005227
514, 0.306790, 0.005776
515, 0.306550, 0.005757
516, 0.306340, 0.005121
517, 0.306520, 0.005861
518, 0.306330, 0.005246
519, 0.306510, 0.005569
520, 0.306440, 0.005615
521, 0.306470, 0.005195
522, 0.306540, 0.005509
523, 0.306330, 0.005162
524, 0.306330, 0.005722
525, 0.306470, 0.005585
526, 0.306420, 0.005002
527, 0.306310, 0.005633
528, 0.306320, 0.005265
529, 0.306240, 0.005643
530, 0.306430, 0.005694
531, 0.306380, 0.005101
532, 0.306400, 0.005648
533, 0.306400, 0.005054
534, 0.306400, 0.005602
535, 0.306390, 0.005646
536, 0.306150, 0.005119
537, 0.306380, 0.005679
538, 0.306390, 0.005085
539, 0.306470, 0.005569
540, 0.306420, 0.005823
541, 0.306400, 0.005117
542, 0.306180, 0.005670
543, 0.306340, 0.005152
544, 0.306510, 0.005507
545, 0.306560, 0.005601
546, 0.306440, 0.005146
547, 0.306530, 0.005569
548, 0.306340, 0.005282
549, 0.306580, 0.005591
550, 0.306520, 0.005695
551, 0.306480, 0.005554
552, 0.306490, 0.005636
553, 0.306090, 0.005129
554, 0.306610, 0.005727
555, 0.306490, 0.005588
556, 0.306490, 0.005147
557, 0.306490, 0.005711
558, 0.306410, 0.005165
559, 0.306340, 0.005530
560, 0.306560, 0.005708
561, 0.306390, 0.005236
562, 0.306320, 0.005609
563, 0.306310, 0.005055
564, 0.306340, 0.005797
565, 0.306320, 0.005796
566, 0.306340, 0.005144
567, 0.306410, 0.005582
568, 0.306100, 0.005102
569, 0.306300, 0.005460
570, 0.306360, 0.005628
571, 0.306400, 0.005052
572, 0.306400, 0.005675
573, 0.306430, 0.004995
574, 0.306400, 0.005680
575, 0.306350, 0.005518
576, 0.306330, 0.005337
577, 0.306320, 0.005591
578, 0.306340, 0.005044
579, 0.306250, 0.005672
580, 0.306340, 0.005670
581, 0.306510, 0.005235
582, 0.306390, 0.005681
583, 0.306390, 0.005126
584, 0.306610, 0.005643
585, 0.306370, 0.005753
586, 0.306300, 0.005187
587, 0.306390, 0.005688
588, 0.306570, 0.005248
589, 0.306500, 0.005744
590, 0.306430, 0.005575
591, 0.306320, 0.005411
592, 0.306400, 0.005625
593, 0.306450, 0.005129
594, 0.306280, 0.005465
595, 0.306440, 0.005652
596, 0.306620, 0.005405
597, 0.306420, 0.005771
598, 0.306330, 0.005091
599, 0.306370, 0.005740
600, 0.306320, 0.005824
601, 0.306500, 0.005379
602, 0.306440, 0.005773
603, 0.306240, 0.005097
604, 0.306230, 0.005562
605, 0.306400, 0.005611
606, 0.306400, 0.005132
607, 0.306590, 0.005579
608, 0.306320, 0.005157
609, 0.306320, 0.005687
610, 0.306610, 0.005619
611, 0.306300, 0.005096
612, 0.306560, 0.005912
613, 0.306320, 0.005042
614, 0.306520, 0.005612
615, 0.306270, 0.005531
616, 0.306290, 0.005076
617, 0.306410, 0.005639
618, 0.306300, 0.005207
619, 0.306360, 0.005619
620, 0.306400, 0.005652
621, 0.306330, 0.005111
622, 0.306470, 0.005597
623, 0.306460, 0.005679
624, 0.306470, 0.005123
625, 0.306550, 0.005618
626, 0.306230, 0.005267
627, 0.306530, 0.005740
628, 0.306460, 0.005462
629, 0.306150, 0.005349
630, 0.306570, 0.005888
631, 0.306440, 0.005141
632, 0.306280, 0.005778
633, 0.306490, 0.005771
634, 0.306370, 0.005033
635, 0.306500, 0.005604
636, 0.306370, 0.005334
637, 0.306410, 0.005545
638, 0.306290, 0.005624
639, 0.306370, 0.005017
640, 0.306380, 0.005558
641, 0.306300, 0.005090
642, 0.306250, 0.005638
643, 0.306290, 0.005575
644, 0.306400, 0.005097
645, 0.306320, 0.005521
646, 0.306340, 0.005235
647, 0.306560, 0.005778
648, 0.306290, 0.005712
649, 0.306260, 0.005071
650, 0.306410, 0.005816
651, 0.306300, 0.005249
652, 0.306230, 0.005560
653, 0.306370, 0.005646
654, 0.306230, 0.005289
655, 0.306230, 0.005587
656, 0.306390, 0.005219
657, 0.306420, 0.005654
658, 0.306280, 0.005545
659, 0.306150, 0.005304
660, 0.306460, 0.005567
661, 0.306360, 0.005203
662, 0.306370, 0.005497
663, 0.306590, 0.005566
664, 0.306370, 0.005137
665, 0.306230, 0.005708
666, 0.306610, 0.005306
667, 0.306390, 0.005718
668, 0.306510, 0.005624
669, 0.306460, 0.005145
670, 0.306270, 0.005642
671, 0.306280, 0.005210
672, 0.306590, 0.005582
673, 0.306280, 0.005650
674, 0.306470, 0.005191
675, 0.306460, 0.005561
676, 0.306390, 0.005057
677, 0.306250, 0.005585
678, 0.306290, 0.005643
679, 0.306470, 0.005287
680, 0.306340, 0.005613
681, 0.306310, 0.005067
682, 0.306440, 0.005643
683, 0.306330, 0.005722
684, 0.306310, 0.005091
685, 0.306330, 0.005573
686, 0.306370, 0.005219
687, 0.306490, 0.005804
688, 0.306380, 0.005667
689, 0.306280, 0.005080
690, 0.306430, 0.005541
691, 0.306280, 0.005156
692, 0.306340, 0.005554
693, 0.306280, 0.005528
694, 0.306140, 0.005342
695, 0.306420, 0.005793
696, 0.306450, 0.005088
697, 0.306340, 0.005648
698, 0.306400, 0.005692
699, 0.306250, 0.005070
700, 0.306340, 0.005733
701, 0.306510, 0.005418
702, 0.306400, 0.005444
703, 0.306760, 0.005555
704, 0.306350, 0.005152
705, 0.306360, 0.005453
706, 0.306180, 0.005113
707, 0.306530, 0.005756
708, 0.306430, 0.005583
709, 0.306220, 0.005114
710, 0.306350, 0.005735
711, 0.306230, 0.005018
712, 0.306380, 0.005609
713, 0.306470, 0.005647
714, 0.306250, 0.005104
715, 0.306290, 0.005641
716, 0.306320, 0.005295
717, 0.306310, 0.005531
718, 0.306560, 0.005599
719, 0.306370, 0.005257
720, 0.306350, 0.005606
721, 0.306270, 0.005211
722, 0.306350, 0.005661
723, 0.306440, 0.005599
724, 0.306540, 0.004951
725, 0.306250, 0.005599
726, 0.306480, 0.005224
727, 0.306380, 0.005679
728, 0.306460, 0.005588
729, 0.306380, 0.005225
730, 0.306430, 0.005516
731, 0.306570, 0.005279
732, 0.306280, 0.005563
733, 0.306440, 0.005599
734, 0.306220, 0.005071
735, 0.306270, 0.005623
736, 0.306280, 0.005132
737, 0.306390, 0.005555
738, 0.306210, 0.005666
739, 0.306490, 0.005245
740, 0.306420, 0.005654
741, 0.306540, 0.005345
742, 0.306740, 0.006085
743, 0.306410, 0.005823
744, 0.306330, 0.005171
745, 0.306600, 0.005828
746, 0.306450, 0.005147
747, 0.306440, 0.005481
748, 0.306510, 0.005735
749, 0.306310, 0.005157
750, 0.306410, 0.005669
751, 0.306200, 0.005093
752, 0.306580, 0.005701
753, 0.306470, 0.005681
754, 0.306370, 0.005170
755, 0.306390, 0.005526
756, 0.306070, 0.005225
757, 0.306500, 0.005570
758, 0.306310, 0.005519
759, 0.306290, 0.005189
760, 0.306360, 0.005475
761, 0.306130, 0.005238
762, 0.306440, 0.005693
763, 0.306450, 0.005570
764, 0.306230, 0.004895
765, 0.306290, 0.005673
766, 0.306280, 0.005173
767, 0.306400, 0.005678
768, 0.306560, 0.005602
769, 0.306400, 0.005006
770, 0.306410, 0.005521
771, 0.306230, 0.004990
772, 0.306510, 0.005629
773, 0.306350, 0.005633
774, 0.306140, 0.005028
775, 0.306440, 0.005652
776, 0.306400, 0.005165
777, 0.306180, 0.005552
778, 0.306480, 0.005830
779, 0.306380, 0.005169
780, 0.306470, 0.005815
781, 0.306470, 0.005135
782, 0.306380, 0.005475
783, 0.306530, 0.005649
784, 0.306260, 0.005217
785, 0.306550, 0.005586
786, 0.306290, 0.005137
787, 0.306550, 0.005712
788, 0.306550, 0.005585
789, 0.306520, 0.005220
790, 0.306340, 0.005945
791, 0.306480, 0.005151
792, 0.306320, 0.005451
793, 0.306430, 0.005833
794, 0.306440, 0.005131
795, 0.306250, 0.005624
796, 0.306420, 0.005185
797, 0.306450, 0.005673
798, 0.306390, 0.005521
799, 0.306210, 0.005195
800, 0.306330, 0.005620
801, 0.306470, 0.005328
802, 0.306440, 0.005636
803, 0.306300, 0.005578
804, 0.306450, 0.005084
805, 0.306370, 0.005777
806, 0.306420, 0.005131
807, 0.306370, 0.005571
808, 0.306300, 0.005651
809, 0.306410, 0.005335
810, 0.306250, 0.005543
811, 0.306300, 0.005005
812, 0.306240, 0.005643
813, 0.306350, 0.005730
814, 0.306350, 0.005241
815, 0.306490, 0.005525
816, 0.306250, 0.005264
817, 0.306230, 0.005573
818, 0.306470, 0.005665
819, 0.306360, 0.005141
820, 0.306620, 0.005692
821, 0.306300, 0.005076
822, 0.306560, 0.005705
823, 0.306350, 0.005723
824, 0.306300, 0.005274
825, 0.306390, 0.005625
826, 0.306290, 0.005448
827, 0.306470, 0.005534
828, 0.306420, 0.005611
829, 0.306130, 0.005132
830, 0.306580, 0.005701
831, 0.306260, 0.005818
832, 0.306350, 0.005096
833, 0.306590, 0.005673
834, 0.306390, 0.005120
835, 0.306410, 0.005602
836, 0.306360, 0.005810
837, 0.306250, 0.005220
838, 0.306600, 0.005731
839, 0.306420, 0.005103
840, 0.306390, 0.005791
841, 0.306290, 0.005581
842, 0.306260, 0.005124
843, 0.306580, 0.005661
844, 0.306270, 0.005073
845, 0.306380, 0.005383
846, 0.306380, 0.005716
847, 0.306350, 0.004890
848, 0.306530, 0.005547
849, 0.306230, 0.005228
850, 0.306360, 0.005728
851, 0.306390, 0.005544
852, 0.306380, 0.005159
853, 0.306360, 0.005520
854, 0.306100, 0.005137
855, 0.306460, 0.005522
856, 0.306240, 0.005559
857, 0.306230, 0.005067
858, 0.306380, 0.005695
859, 0.306450, 0.005062
860, 0.306600, 0.005625
861, 0.306400, 0.005772
862, 0.306410, 0.005152
863, 0.306400, 0.005564
864, 0.306310, 0.005063
865, 0.306540, 0.005640
866, 0.306420, 0.005650
867, 0.306310, 0.005245
868, 0.306520, 0.005626
869, 0.306360, 0.005308
870, 0.306460, 0.005507
871, 0.306490, 0.005601
872, 0.306300, 0.005151
873, 0.306380, 0.005834
874, 0.306310, 0.005069
875, 0.306380, 0.005584
876, 0.306430, 0.005682
877, 0.306300, 0.005110
878, 0.306410, 0.005607
879, 0.306180, 0.005090
880, 0.306430, 0.005575
881, 0.306400, 0.005725
882, 0.306360, 0.005129
883, 0.306390, 0.005614
884, 0.306290, 0.005107
885, 0.306280, 0.005790
886, 0.306370, 0.005651
887, 0.306390, 0.005215
888, 0.306460, 0.005691
889, 0.306280, 0.005068
890, 0.306220, 0.005691
891, 0.306440, 0.005512
892, 0.306210, 0.005074
893, 0.306380, 0.005592
894, 0.306270, 0.005071
895, 0.306450, 0.005559
896, 0.306240, 0.005719
897, 0.306560, 0.005296
898, 0.306500, 0.005543
899, 0.306360, 0.005237
900, 0.306460, 0.005673
901, 0.306510, 0.005721
902, 0.306440, 0.005212
903, 0.306510, 0.005718
904, 0.306320, 0.005142
905, 0.306370, 0.005742
906, 0.306490, 0.005667
907, 0.306280, 0.005129
908, 0.306350, 0.005567
909, 0.306420, 0.005237
910, 0.306450, 0.005549
911, 0.306440, 0.005626
912, 0.306160, 0.005079
913, 0.306270, 0.005438
914, 0.306390, 0.005255
915, 0.306370, 0.005580
916, 0.306430, 0.005712
917, 0.306340, 0.005168
918, 0.306320, 0.005582
919, 0.306280, 0.004982
920, 0.306330, 0.005561
921, 0.306530, 0.005721
922, 0.306270, 0.005196
923, 0.306320, 0.005772
924, 0.306290, 0.005262
925, 0.306310, 0.005571
926, 0.306410, 0.005668
927, 0.306370, 0.005120
928, 0.306430, 0.005592
929, 0.306310, 0.005065
930, 0.306350, 0.005572
931, 0.306500, 0.005520
932, 0.306300, 0.004947
933, 0.306420, 0.005795
934, 0.306130, 0.005130
935, 0.306490, 0.005596
936, 0.306430, 0.005581
937, 0.306320, 0.005132
938, 0.306440, 0.005505
939, 0.306390, 0.005111
940, 0.306340, 0.005593
941, 0.306420, 0.005534
942, 0.306450, 0.005252
943, 0.306430, 0.005677
944, 0.306210, 0.005113
945, 0.306420, 0.005781
946, 0.306490, 0.005691
947, 0.306310, 0.005057
948, 0.306390, 0.005737
949, 0.306450, 0.005174
950, 0.306420, 0.005445
951, 0.306390, 0.005704
952, 0.306340, 0.005175
953, 0.306450, 0.005643
954, 0.306260, 0.005003
955, 0.306390, 0.005580
956, 0.306580, 0.005670
957, 0.306450, 0.005237
958, 0.306250, 0.005735
959, 0.306320, 0.005020
960, 0.306440, 0.005503
961, 0.306460, 0.005586
962, 0.306560, 0.005084
963, 0.306330, 0.005636
964, 0.306220, 0.005188
965, 0.306310, 0.005639
966, 0.306460, 0.005599
967, 0.306330, 0.005030
968, 0.306440, 0.005430
969, 0.306150, 0.005273
970, 0.306440, 0.005563
971, 0.306290, 0.005602
972, 0.306290, 0.005058
973, 0.306340, 0.005762
974, 0.306370, 0.005215
975, 0.306390, 0.005602
976, 0.306480, 0.005658
977, 0.306480, 0.005186
978, 0.306370, 0.005409
979, 0.306410, 0.005064
980, 0.306580, 0.005805
981, 0.306400, 0.005620
982, 0.306380, 0.005381
983, 0.306480, 0.005491
984, 0.306380, 0.005091
985, 0.306360, 0.005578
986, 0.306250, 0.005707
987, 0.306470, 0.005078
988, 0.306520, 0.005740
989, 0.306210, 0.005082
990, 0.306500, 0.005615
991, 0.306280, 0.005632
992, 0.306260, 0.005357
