Container_size, 8388608,key_space, 37008
request bin, mean_latency, sd
0, 13.349610, 1.146985
1, 0.942240, 0.529307
2, 0.381780, 0.176517
3, 0.351970, 0.077395
4, 0.344370, 0.014942
5, 0.343270, 0.006698
6, 0.342520, 0.006739
7, 0.342050, 0.005164
8, 0.342210, 0.005172
9, 0.342220, 0.005576
10, 0.342610, 0.005450
11, 0.343650, 0.005816
12, 0.343550, 0.005461
13, 0.342430, 0.005224
14, 0.341260, 0.005236
15, 0.341230, 0.005173
16, 0.340930, 0.005105
17, 0.340700, 0.005108
18, 0.340490, 0.005264
19, 0.340460, 0.005354
20, 0.340300, 0.005416
21, 0.340390, 0.005211
22, 0.340370, 0.005163
23, 0.340030, 0.005388
24, 0.340130, 0.005157
25, 0.340140, 0.004984
26, 0.340180, 0.005279
27, 0.339860, 0.004952
28, 0.340050, 0.005574
29, 0.339680, 0.004988
30, 0.339700, 0.005151
31, 0.339890, 0.005221
32, 0.340200, 0.005468
33, 0.340270, 0.005646
34, 0.340450, 0.005525
35, 0.340110, 0.005061
36, 0.340170, 0.005443
37, 0.340400, 0.005325
38, 0.340340, 0.005052
39, 0.339710, 0.005113
40, 0.339590, 0.004996
41, 0.339210, 0.005320
42, 0.339320, 0.004760
43, 0.339130, 0.005224
44, 0.339090, 0.005309
45, 0.339000, 0.004958
46, 0.339120, 0.005450
47, 0.339210, 0.005191
48, 0.339150, 0.005025
49, 0.339060, 0.005346
50, 0.339130, 0.004969
51, 0.338960, 0.005293
52, 0.338650, 0.004910
53, 0.337340, 0.006882
54, 0.335890, 0.007442
55, 0.334600, 0.008424
56, 0.332940, 0.009034
57, 0.331520, 0.009613
58, 0.330570, 0.009431
59, 0.329740, 0.009870
60, 0.329280, 0.010067
61, 0.327810, 0.009101
62, 0.326180, 0.008890
63, 0.324440, 0.008451
64, 0.322800, 0.007115
65, 0.322480, 0.006441
66, 0.321690, 0.006681
67, 0.321390, 0.005870
68, 0.321210, 0.006236
69, 0.321130, 0.005900
70, 0.320800, 0.005190
71, 0.320610, 0.005557
72, 0.320820, 0.005317
73, 0.320800, 0.005497
74, 0.320810, 0.005693
75, 0.320710, 0.005229
76, 0.320990, 0.005633
77, 0.320410, 0.004974
78, 0.320650, 0.005740
79, 0.320340, 0.005714
80, 0.320510, 0.005334
81, 0.320730, 0.005580
82, 0.320670, 0.005293
83, 0.320400, 0.005411
84, 0.320640, 0.005726
85, 0.320670, 0.005156
86, 0.320580, 0.005747
87, 0.320940, 0.004951
88, 0.320690, 0.005748
89, 0.320500, 0.005572
90, 0.320460, 0.005055
91, 0.320380, 0.005683
92, 0.320390, 0.004984
93, 0.320460, 0.005518
94, 0.320450, 0.005618
95, 0.320380, 0.005138
96, 0.320490, 0.005681
97, 0.320300, 0.005306
98, 0.320760, 0.005417
99, 0.320600, 0.005703
100, 0.320460, 0.004991
101, 0.320510, 0.005659
102, 0.320220, 0.005049
103, 0.320420, 0.005884
104, 0.320460, 0.005585
105, 0.320420, 0.005044
106, 0.320280, 0.005703
107, 0.320460, 0.005273
108, 0.320370, 0.005386
109, 0.320540, 0.005608
110, 0.320400, 0.004944
111, 0.320330, 0.005475
112, 0.320540, 0.005031
113, 0.320590, 0.005893
114, 0.320400, 0.005745
115, 0.320380, 0.005059
116, 0.320290, 0.005609
117, 0.320200, 0.005093
118, 0.320280, 0.005675
119, 0.320440, 0.005679
120, 0.320410, 0.005095
121, 0.320430, 0.005698
122, 0.320810, 0.005931
123, 0.320540, 0.005809
124, 0.320640, 0.005792
125, 0.320460, 0.005172
126, 0.320630, 0.005811
127, 0.320350, 0.004896
128, 0.320190, 0.005482
129, 0.320690, 0.005515
130, 0.320270, 0.005259
131, 0.320430, 0.005740
132, 0.320350, 0.005393
133, 0.320170, 0.005435
134, 0.320450, 0.005611
135, 0.320380, 0.005132
136, 0.320420, 0.005454
137, 0.320570, 0.005292
138, 0.320820, 0.005969
139, 0.319970, 0.005601
140, 0.320320, 0.004980
141, 0.320200, 0.005639
142, 0.320190, 0.005091
143, 0.320500, 0.005700
144, 0.320340, 0.005664
145, 0.320050, 0.005189
146, 0.320370, 0.005585
147, 0.320240, 0.005185
148, 0.320390, 0.005644
149, 0.320510, 0.005761
150, 0.320410, 0.005111
151, 0.320320, 0.005838
152, 0.320300, 0.004989
153, 0.320270, 0.005571
154, 0.320310, 0.005517
155, 0.320390, 0.005171
156, 0.320330, 0.005497
157, 0.320190, 0.005194
158, 0.320000, 0.005580
159, 0.320400, 0.005404
160, 0.320520, 0.005120
161, 0.320340, 0.005677
162, 0.320410, 0.005026
163, 0.320510, 0.005651
164, 0.320140, 0.005637
165, 0.320250, 0.005052
166, 0.320160, 0.005646
167, 0.320140, 0.005158
168, 0.320320, 0.005598
169, 0.320380, 0.005549
170, 0.320200, 0.005075
171, 0.320260, 0.005760
172, 0.320410, 0.005068
173, 0.320310, 0.005502
174, 0.320400, 0.005776
175, 0.320440, 0.004920
176, 0.320310, 0.005737
177, 0.320230, 0.005049
178, 0.320370, 0.005502
179, 0.320010, 0.005493
180, 0.320220, 0.005178
181, 0.320350, 0.005545
182, 0.320200, 0.005083
183, 0.320290, 0.005773
184, 0.320390, 0.005526
185, 0.320270, 0.005140
186, 0.320270, 0.005521
187, 0.320330, 0.005079
188, 0.320510, 0.005654
189, 0.320300, 0.005474
190, 0.319950, 0.005029
191, 0.320270, 0.005589
192, 0.320090, 0.005052
193, 0.320370, 0.005608
194, 0.320330, 0.005602
195, 0.320280, 0.005208
196, 0.320250, 0.005627
197, 0.320440, 0.005152
198, 0.320380, 0.005575
199, 0.320460, 0.005551
200, 0.320460, 0.005062
201, 0.320260, 0.005649
202, 0.320280, 0.005111
203, 0.320280, 0.005496
204, 0.320270, 0.005560
205, 0.320290, 0.005202
206, 0.320240, 0.005691
207, 0.320240, 0.005614
208, 0.320180, 0.004951
209, 0.320380, 0.005499
210, 0.320390, 0.005050
211, 0.320260, 0.005630
212, 0.320280, 0.005573
213, 0.320440, 0.005210
214, 0.320100, 0.005617
215, 0.320210, 0.004936
216, 0.320240, 0.005528
217, 0.320140, 0.005769
218, 0.320280, 0.005038
219, 0.320290, 0.005583
220, 0.320020, 0.005126
221, 0.320420, 0.005579
222, 0.320510, 0.005596
223, 0.320260, 0.005025
224, 0.320420, 0.005666
225, 0.320260, 0.005170
226, 0.320380, 0.005681
227, 0.320220, 0.005476
228, 0.320200, 0.005101
229, 0.320230, 0.005711
230, 0.320160, 0.005174
231, 0.320140, 0.005591
232, 0.320210, 0.005627
233, 0.320380, 0.004949
234, 0.320590, 0.005468
235, 0.320180, 0.005250
236, 0.320360, 0.005661
237, 0.320430, 0.005592
238, 0.320340, 0.005152
239, 0.320190, 0.005607
240, 0.320220, 0.005168
241, 0.320040, 0.005542
242, 0.320350, 0.005438
243, 0.320300, 0.005007
