Container_size, 8388608,key_space, 37008
request bin, mean_latency, sd
562, 0.326800, 0.006010
563, 0.327070, 0.005421
564, 0.326830, 0.005933
565, 0.326900, 0.005617
566, 0.326890, 0.005198
567, 0.326820, 0.005647
568, 0.326860, 0.005022
569, 0.326890, 0.005795
570, 0.327040, 0.005760
571, 0.326930, 0.005137
572, 0.327000, 0.005650
573, 0.326960, 0.005440
574, 0.327060, 0.005566
575, 0.327230, 0.005934
576, 0.326940, 0.005213
577, 0.326990, 0.005626
578, 0.326860, 0.005213
579, 0.327040, 0.005706
580, 0.326980, 0.005566
581, 0.326720, 0.005387
582, 0.327020, 0.005699
583, 0.326820, 0.005324
584, 0.327010, 0.005791
585, 0.327020, 0.005884
586, 0.327020, 0.005163
587, 0.327220, 0.005765
588, 0.326990, 0.005174
589, 0.327080, 0.005798
590, 0.326710, 0.005762
591, 0.326820, 0.005320
592, 0.326860, 0.005711
593, 0.326840, 0.005039
594, 0.326920, 0.005649
595, 0.327000, 0.005653
596, 0.326970, 0.005360
597, 0.326990, 0.005754
598, 0.327100, 0.005438
599, 0.326980, 0.005659
600, 0.327070, 0.005783
601, 0.326910, 0.005242
602, 0.326820, 0.005590
603, 0.326890, 0.005289
604, 0.326910, 0.005792
605, 0.326830, 0.005602
606, 0.326960, 0.005223
607, 0.326970, 0.005825
608, 0.326930, 0.005076
609, 0.326870, 0.005905
610, 0.326980, 0.005680
611, 0.327030, 0.005226
612, 0.327090, 0.005899
613, 0.326980, 0.005210
614, 0.326950, 0.005716
615, 0.327000, 0.005732
616, 0.326550, 0.005180
617, 0.326980, 0.005751
618, 0.327020, 0.005715
619, 0.327180, 0.005656
620, 0.326820, 0.005842
621, 0.326790, 0.005206
622, 0.326980, 0.005648
623, 0.326880, 0.005821
624, 0.327060, 0.005085
625, 0.326910, 0.005616
626, 0.326930, 0.005224
627, 0.326920, 0.005681
628, 0.326860, 0.005552
629, 0.326960, 0.005440
630, 0.326990, 0.005604
631, 0.326810, 0.005219
632, 0.326950, 0.005813
633, 0.326990, 0.005679
634, 0.327080, 0.005222
635, 0.327020, 0.005803
636, 0.326930, 0.005231
637, 0.326900, 0.005656
638, 0.326820, 0.005876
639, 0.326850, 0.005264
640, 0.327050, 0.006011
641, 0.326910, 0.005204
642, 0.326990, 0.005782
643, 0.326890, 0.005758
644, 0.326890, 0.005229
645, 0.327000, 0.005655
646, 0.327010, 0.005234
647, 0.327090, 0.005516
648, 0.327110, 0.005770
649, 0.326970, 0.004971
650, 0.327000, 0.005653
651, 0.326920, 0.005201
652, 0.327050, 0.005977
653, 0.326770, 0.005672
654, 0.326770, 0.005331
655, 0.327120, 0.005620
656, 0.326820, 0.005458
657, 0.327070, 0.005823
658, 0.326850, 0.005656
659, 0.326990, 0.005191
660, 0.326990, 0.005612
661, 0.326850, 0.005262
662, 0.327040, 0.005557
663, 0.326900, 0.006032
664, 0.326970, 0.005189
665, 0.326720, 0.005771
666, 0.326900, 0.005184
667, 0.326790, 0.005617
668, 0.326980, 0.005736
669, 0.326810, 0.005293
670, 0.327020, 0.005683
671, 0.326990, 0.005237
672, 0.327030, 0.005619
673, 0.326940, 0.005948
674, 0.326840, 0.005304
675, 0.326910, 0.005865
676, 0.326730, 0.005211
677, 0.326850, 0.005629
678, 0.326790, 0.005454
679, 0.326900, 0.005296
680, 0.327090, 0.005591
681, 0.326770, 0.005228
682, 0.326970, 0.005801
683, 0.327090, 0.005638
684, 0.327000, 0.005204
685, 0.327100, 0.006077
686, 0.326900, 0.005172
687, 0.326970, 0.005811
688, 0.327060, 0.005729
689, 0.326730, 0.005186
690, 0.327060, 0.005669
691, 0.326760, 0.005152
692, 0.327020, 0.005537
693, 0.326820, 0.005709
694, 0.326910, 0.005430
695, 0.327110, 0.005800
696, 0.327210, 0.005700
697, 0.327090, 0.005680
698, 0.326910, 0.005627
699, 0.326770, 0.005323
700, 0.326890, 0.005632
701, 0.326850, 0.005404
702, 0.326950, 0.005687
703, 0.326860, 0.005659
704, 0.326810, 0.005249
705, 0.326860, 0.005650
706, 0.327030, 0.005110
707, 0.327020, 0.005946
708, 0.327020, 0.005855
709, 0.326850, 0.005380
710, 0.326960, 0.005729
711, 0.326950, 0.005015
712, 0.326810, 0.005728
713, 0.327160, 0.005607
714, 0.326860, 0.005101
715, 0.326960, 0.005711
716, 0.326740, 0.005296
717, 0.326930, 0.005722
718, 0.327040, 0.005795
719, 0.326900, 0.005432
720, 0.326890, 0.005767
721, 0.326970, 0.005476
722, 0.327020, 0.005552
723, 0.327070, 0.005729
724, 0.326910, 0.005200
725, 0.326780, 0.005785
726, 0.326900, 0.005239
727, 0.326880, 0.005889
728, 0.326940, 0.005756
729, 0.326690, 0.005217
730, 0.327170, 0.005838
731, 0.326950, 0.005197
732, 0.327010, 0.005665
733, 0.326950, 0.005845
734, 0.327210, 0.005104
735, 0.326860, 0.005750
736, 0.326790, 0.005363
737, 0.326940, 0.005632
738, 0.326900, 0.005656
739, 0.326960, 0.005303
740, 0.327030, 0.005642
741, 0.327050, 0.005536
742, 0.327190, 0.005746
743, 0.326980, 0.005814
744, 0.326870, 0.005172
745, 0.327140, 0.005620
746, 0.327170, 0.005383
747, 0.326830, 0.005759
748, 0.327090, 0.005781
749, 0.326590, 0.005185
750, 0.326900, 0.005735
751, 0.326940, 0.005196
752, 0.326890, 0.005988
753, 0.326960, 0.005793
754, 0.326780, 0.005296
755, 0.326900, 0.005707
756, 0.326880, 0.005119
757, 0.327010, 0.005443
758, 0.327120, 0.005738
759, 0.326890, 0.005179
760, 0.327070, 0.005539
761, 0.326810, 0.005116
762, 0.327050, 0.005712
763, 0.326980, 0.005911
764, 0.326900, 0.005251
765, 0.327040, 0.005653
766, 0.326830, 0.005227
767, 0.326860, 0.005897
768, 0.326990, 0.005651
769, 0.327170, 0.005179
770, 0.326960, 0.005699
771, 0.327050, 0.005149
772, 0.326910, 0.005773
773, 0.326820, 0.005679
774, 0.327030, 0.005319
775, 0.326850, 0.005586
776, 0.326660, 0.005113
777, 0.327010, 0.005723
778, 0.326970, 0.005733
779, 0.327210, 0.005088
780, 0.326950, 0.005849
781, 0.326970, 0.005397
782, 0.326840, 0.005763
783, 0.326960, 0.006058
784, 0.326950, 0.005119
785, 0.326900, 0.005895
786, 0.326890, 0.005219
787, 0.327000, 0.005690
788, 0.326810, 0.005742
789, 0.326870, 0.005090
790, 0.327100, 0.005563
791, 0.326810, 0.005315
792, 0.327130, 0.005851
793, 0.326950, 0.005610
794, 0.326940, 0.005186
795, 0.327220, 0.005719
796, 0.326790, 0.005088
797, 0.327000, 0.005970
798, 0.326830, 0.005817
799, 0.327040, 0.005122
800, 0.326910, 0.005611
801, 0.327050, 0.005152
802, 0.326930, 0.005686
803, 0.327050, 0.005620
804, 0.326950, 0.005170
805, 0.326890, 0.005844
806, 0.327110, 0.005366
807, 0.327090, 0.005604
808, 0.326890, 0.006285
809, 0.327030, 0.005224
810, 0.326830, 0.005598
811, 0.326760, 0.005221
812, 0.326870, 0.005773
813, 0.326890, 0.005805
814, 0.327010, 0.005160
815, 0.326880, 0.005643
816, 0.326980, 0.005177
817, 0.326920, 0.005796
818, 0.327070, 0.005807
819, 0.327040, 0.005483
820, 0.327040, 0.005800
821, 0.326850, 0.005145
822, 0.326810, 0.005692
823, 0.327040, 0.005646
824, 0.326690, 0.005232
825, 0.326890, 0.005593
826, 0.326900, 0.005531
827, 0.327020, 0.005673
828, 0.327070, 0.005797
829, 0.326930, 0.005111
830, 0.327060, 0.005960
831, 0.327020, 0.005753
832, 0.327040, 0.005042
833, 0.327040, 0.005594
834, 0.326860, 0.005318
835, 0.326920, 0.005665
836, 0.326980, 0.005550
837, 0.326810, 0.005488
838, 0.327030, 0.005703
839, 0.326730, 0.005089
840, 0.327130, 0.005927
841, 0.327030, 0.005745
842, 0.327080, 0.005155
843, 0.327030, 0.005895
844, 0.326920, 0.005230
845, 0.326780, 0.005858
846, 0.326840, 0.005758
847, 0.327010, 0.005366
848, 0.326900, 0.005620
849, 0.326820, 0.005249
850, 0.327010, 0.005712
851, 0.326950, 0.005886
852, 0.327000, 0.005340
853, 0.327170, 0.005804
854, 0.327050, 0.005214
855, 0.327360, 0.005622
856, 0.327210, 0.006078
857, 0.326890, 0.005351
858, 0.327150, 0.005859
859, 0.327010, 0.005362
860, 0.327030, 0.005992
861, 0.327180, 0.005532
862, 0.326850, 0.005189
863, 0.327460, 0.005907
864, 0.326830, 0.005532
865, 0.327160, 0.005954
866, 0.326940, 0.005718
867, 0.327010, 0.005170
868, 0.327210, 0.005792
869, 0.326770, 0.005209
870, 0.327160, 0.005770
871, 0.326940, 0.005736
872, 0.326620, 0.005316
873, 0.326750, 0.005670
874, 0.326840, 0.005249
875, 0.326970, 0.005876
876, 0.327010, 0.005702
877, 0.326970, 0.005245
878, 0.326870, 0.005714
879, 0.327090, 0.005409
880, 0.327040, 0.005681
881, 0.326930, 0.005775
882, 0.326910, 0.005146
883, 0.326770, 0.005515
884, 0.326820, 0.005262
885, 0.326920, 0.005617
886, 0.326960, 0.005699
887, 0.326910, 0.005171
888, 0.326930, 0.005678
889, 0.327020, 0.005099
890, 0.326720, 0.005639
891, 0.327080, 0.005875
892, 0.326940, 0.005122
893, 0.327000, 0.005753
894, 0.327060, 0.005232
895, 0.326780, 0.005614
896, 0.326930, 0.005792
897, 0.326660, 0.005311
898, 0.326890, 0.005634
899, 0.326800, 0.005318
900, 0.326980, 0.005604
901, 0.326860, 0.005671
902, 0.326890, 0.005179
903, 0.327030, 0.005866
904, 0.327390, 0.005314
905, 0.327070, 0.005722
906, 0.326980, 0.005634
907, 0.326840, 0.005373
908, 0.326950, 0.006042
909, 0.327020, 0.005167
910, 0.326860, 0.005822
911, 0.326950, 0.005670
912, 0.326840, 0.005192
913, 0.326890, 0.005611
914, 0.327150, 0.005064
915, 0.327140, 0.005725
916, 0.327210, 0.005935
917, 0.326810, 0.005165
918, 0.326850, 0.005811
919, 0.327050, 0.005269
920, 0.327010, 0.005818
921, 0.326970, 0.005626
922, 0.326930, 0.005395
923, 0.326970, 0.005754
924, 0.326880, 0.005294
925, 0.326900, 0.005704
926, 0.326920, 0.005844
927, 0.326920, 0.005334
928, 0.326930, 0.005797
929, 0.326830, 0.005428
930, 0.327070, 0.005804
931, 0.326900, 0.005959
932, 0.326900, 0.005092
933, 0.327080, 0.005758
934, 0.326730, 0.005232
935, 0.326920, 0.005868
936, 0.327000, 0.005699
937, 0.326780, 0.005279
938, 0.327040, 0.005764
939, 0.326880, 0.005172
940, 0.327040, 0.005720
941, 0.326870, 0.005902
942, 0.326960, 0.005192
943, 0.326890, 0.005750
944, 0.327020, 0.005171
945, 0.326980, 0.005718
946, 0.326790, 0.005599
947, 0.326870, 0.005364
948, 0.327080, 0.005789
949, 0.326930, 0.005191
950, 0.327240, 0.005836
951, 0.326890, 0.005744
952, 0.326860, 0.005183
953, 0.327080, 0.006013
954, 0.326890, 0.005288
955, 0.326940, 0.005676
956, 0.326930, 0.005759
957, 0.326620, 0.005221
958, 0.326930, 0.005622
959, 0.326930, 0.005265
960, 0.327000, 0.005627
961, 0.327020, 0.005831
962, 0.326850, 0.005298
963, 0.326940, 0.005763
964, 0.326970, 0.005443
965, 0.326900, 0.005672
966, 0.326960, 0.005921
967, 0.326720, 0.005169
968, 0.327020, 0.005720
969, 0.326770, 0.005136
970, 0.326950, 0.005659
971, 0.326950, 0.005730
972, 0.326770, 0.005287
973, 0.326930, 0.005640
974, 0.326770, 0.005169
975, 0.327260, 0.006094
976, 0.326870, 0.005573
977, 0.327100, 0.005298
978, 0.326780, 0.005765
979, 0.326910, 0.005162
980, 0.326910, 0.005774
981, 0.326910, 0.005537
982, 0.327160, 0.005211
983, 0.327040, 0.005815
984, 0.326910, 0.005000
985, 0.327020, 0.005692
986, 0.326860, 0.005923
987, 0.326970, 0.005119
988, 0.326870, 0.005779
989, 0.326970, 0.005384
990, 0.326790, 0.005615
991, 0.327120, 0.005712
992, 0.326750, 0.005283
993, 0.326860, 0.005678
994, 0.326930, 0.005197
