Container_size, 134217728,key_space, 592137
request bin, mean_latency, sd
0, 41.808030, 2.690862
1, 28.794910, 1.978814
2, 22.133890, 1.515463
3, 17.915820, 1.202221
4, 14.982540, 1.050560
5, 12.777320, 1.024468
6, 10.946540, 0.893420
7, 9.353700, 0.878670
8, 8.135470, 0.875771
9, 7.052580, 0.951060
10, 6.092720, 0.857423
11, 5.426080, 0.853017
12, 4.657480, 0.845847
13, 4.144300, 0.862377
14, 3.669110, 0.842992
15, 3.244500, 0.873045
16, 2.899940, 0.871856
17, 2.596330, 0.823249
18, 2.335950, 0.774488
19, 2.134330, 0.835810
20, 1.910600, 0.749571
21, 1.730460, 0.769024
22, 1.576700, 0.747309
23, 1.444360, 0.741669
24, 1.360490, 0.802143
25, 1.255770, 0.699377
26, 1.191670, 0.659223
27, 1.069270, 0.637324
28, 1.021020, 0.609576
29, 0.970630, 0.526167
30, 0.911550, 0.575526
31, 0.869320, 0.538961
32, 0.826360, 0.491045
33, 0.820150, 0.573376
34, 0.762200, 0.470226
35, 0.745360, 0.511498
36, 0.724110, 0.456613
37, 0.710590, 0.411080
38, 0.689390, 0.441399
39, 0.672470, 0.403033
40, 0.664070, 0.403561
41, 0.651700, 0.393367
42, 0.638890, 0.354233
43, 0.630560, 0.352126
44, 0.626310, 0.365678
45, 0.614600, 0.303138
46, 0.596570, 0.316211
47, 0.600570, 0.302921
48, 0.593890, 0.313010
49, 0.591920, 0.300023
50, 0.579350, 0.292571
51, 0.583910, 0.290788
52, 0.577240, 0.267587
53, 0.571210, 0.287457
54, 0.561720, 0.256899
55, 0.557260, 0.226916
56, 0.549080, 0.239180
57, 0.545500, 0.201593
58, 0.544200, 0.213731
59, 0.540600, 0.201149
60, 0.537780, 0.190706
61, 0.541520, 0.209624
62, 0.537020, 0.199652
63, 0.525500, 0.140577
64, 0.529940, 0.183471
65, 0.528510, 0.181768
66, 0.525420, 0.173179
67, 0.519790, 0.156595
68, 0.521170, 0.139801
69, 0.518860, 0.145584
70, 0.519900, 0.153095
71, 0.519800, 0.140572
72, 0.511200, 0.127198
73, 0.513170, 0.123094
74, 0.509360, 0.133370
75, 0.509740, 0.122348
76, 0.503910, 0.102567
77, 0.508210, 0.106324
78, 0.510320, 0.125136
79, 0.503380, 0.081755
80, 0.504580, 0.115792
81, 0.502360, 0.101643
82, 0.506410, 0.115190
83, 0.500620, 0.098359
84, 0.500470, 0.098451
85, 0.500290, 0.067871
86, 0.500510, 0.071442
87, 0.499920, 0.084089
88, 0.499310, 0.079380
89, 0.502810, 0.089617
90, 0.499710, 0.066067
91, 0.493230, 0.071263
92, 0.495350, 0.066350
93, 0.492640, 0.079937
94, 0.497200, 0.081758
95, 0.496070, 0.050626
96, 0.494610, 0.064369
97, 0.495960, 0.086065
98, 0.493980, 0.067754
99, 0.489560, 0.042380
100, 0.494080, 0.068150
101, 0.491180, 0.043915
102, 0.490620, 0.049348
103, 0.485170, 0.036246
104, 0.488640, 0.055512
105, 0.491060, 0.052018
106, 0.492670, 0.052968
107, 0.489150, 0.042921
108, 0.492090, 0.064882
109, 0.492300, 0.046007
110, 0.486790, 0.038474
111, 0.488710, 0.045131
112, 0.486070, 0.027527
113, 0.488140, 0.045080
