Container_size, 1048576,key_space, 4626
request bin, mean_latency, sd
0, 2.070910, 0.266987
1, 0.327020, 0.026356
2, 0.319030, 0.024398
3, 0.311340, 0.017601
4, 0.309800, 0.017137
5, 0.307250, 0.012659
6, 0.305550, 0.010675
7, 0.305370, 0.010118
8, 0.305200, 0.010257
9, 0.303850, 0.006170
10, 0.303640, 0.005675
11, 0.303640, 0.006217
12, 0.303620, 0.005837
13, 0.303180, 0.005730
14, 0.303320, 0.006110
15, 0.303420, 0.005717
16, 0.303400, 0.006106
17, 0.303470, 0.005476
18, 0.303600, 0.005962
19, 0.303380, 0.006092
20, 0.303040, 0.005692
21, 0.303030, 0.005886
22, 0.302990, 0.005529
23, 0.303200, 0.006058
24, 0.303120, 0.006131
25, 0.302910, 0.005497
26, 0.303090, 0.005853
27, 0.302940, 0.005601
28, 0.303020, 0.005863
29, 0.303040, 0.006153
30, 0.303000, 0.005433
31, 0.303180, 0.006074
32, 0.303160, 0.005805
33, 0.303530, 0.006027
34, 0.303250, 0.006225
35, 0.303080, 0.005368
36, 0.303050, 0.005935
37, 0.303070, 0.005556
38, 0.303120, 0.005806
39, 0.303010, 0.005974
40, 0.302650, 0.005432
41, 0.302900, 0.006079
42, 0.303280, 0.005240
43, 0.302940, 0.005956
44, 0.303400, 0.006345
45, 0.302830, 0.005293
46, 0.303140, 0.006190
47, 0.303010, 0.005394
48, 0.302970, 0.006029
49, 0.303090, 0.006008
50, 0.303060, 0.005621
51, 0.303060, 0.005963
52, 0.302870, 0.005707
53, 0.302810, 0.005820
54, 0.302940, 0.006187
55, 0.302910, 0.005337
56, 0.302950, 0.006402
57, 0.303070, 0.005663
58, 0.303300, 0.006210
59, 0.302960, 0.006099
60, 0.302860, 0.005355
61, 0.303040, 0.006043
62, 0.302850, 0.005482
63, 0.303110, 0.005971
64, 0.303080, 0.006058
65, 0.303410, 0.005668
66, 0.302950, 0.005918
67, 0.302930, 0.005794
68, 0.303250, 0.006188
69, 0.303200, 0.006331
70, 0.302950, 0.005421
71, 0.303340, 0.005783
72, 0.303070, 0.005821
73, 0.303000, 0.006112
74, 0.303050, 0.006017
75, 0.302660, 0.005380
76, 0.303010, 0.005984
77, 0.303090, 0.005622
78, 0.303040, 0.005992
79, 0.302830, 0.006310
80, 0.302860, 0.005477
81, 0.303160, 0.005953
82, 0.302910, 0.005662
83, 0.303040, 0.006094
84, 0.303150, 0.006287
85, 0.302780, 0.005526
86, 0.302990, 0.005915
87, 0.302770, 0.005662
88, 0.303030, 0.006014
89, 0.302990, 0.006057
90, 0.303020, 0.005630
91, 0.303160, 0.006105
92, 0.302810, 0.005542
93, 0.302820, 0.005896
94, 0.303050, 0.006241
95, 0.302990, 0.005460
96, 0.303130, 0.006069
97, 0.303100, 0.005702
98, 0.303050, 0.005920
99, 0.303040, 0.006137
100, 0.302870, 0.005360
101, 0.303010, 0.005991
102, 0.302700, 0.005638
103, 0.303050, 0.006225
104, 0.302950, 0.006040
105, 0.302760, 0.005625
106, 0.302840, 0.005932
107, 0.302970, 0.005730
108, 0.303040, 0.005841
109, 0.303190, 0.006166
110, 0.303110, 0.005344
111, 0.303000, 0.005928
112, 0.302840, 0.005651
113, 0.302900, 0.005987
114, 0.303000, 0.005870
115, 0.303010, 0.005560
116, 0.303130, 0.006048
117, 0.303010, 0.005447
118, 0.302800, 0.005988
119, 0.302840, 0.006081
120, 0.302930, 0.005478
121, 0.303680, 0.008456
122, 0.302960, 0.005415
123, 0.303100, 0.005875
124, 0.303040, 0.006140
125, 0.303010, 0.005339
126, 0.303080, 0.006021
127, 0.302920, 0.005794
128, 0.302830, 0.006060
129, 0.303470, 0.006012
130, 0.303320, 0.005416
131, 0.303050, 0.005987
132, 0.302760, 0.005550
133, 0.302990, 0.005922
134, 0.303240, 0.006272
135, 0.302840, 0.005242
136, 0.303200, 0.006005
137, 0.303230, 0.005875
138, 0.303080, 0.006120
139, 0.303050, 0.006139
140, 0.302690, 0.005683
141, 0.302890, 0.006069
142, 0.302860, 0.005430
143, 0.303090, 0.006112
144, 0.302980, 0.005935
145, 0.302830, 0.005439
146, 0.302790, 0.005886
147, 0.303100, 0.005578
148, 0.302810, 0.005921
149, 0.302890, 0.006270
150, 0.303300, 0.005660
151, 0.303020, 0.005897
152, 0.302800, 0.005745
153, 0.302960, 0.005945
154, 0.303560, 0.007482
155, 0.303000, 0.005602
156, 0.302750, 0.005977
