Container_size, 536870912,key_space, 2368548
request bin, mean_latency, sd
0, 46.515230, 2.309587
1, 38.131900, 2.058611
2, 34.147440, 1.892193
3, 30.791430, 1.729368
4, 28.179180, 1.547190
5, 25.818350, 1.454539
6, 23.757940, 1.490653
7, 21.934470, 1.371852
8, 20.408850, 1.242372
9, 19.098040, 1.130453
10, 17.953540, 1.158154
11, 16.867930, 1.105672
12, 15.873690, 1.113990
13, 15.012970, 1.071846
14, 14.338920, 1.071344
15, 13.563250, 0.987505
16, 12.886840, 1.020377
17, 12.337870, 1.066612
18, 11.667520, 1.012659
19, 11.167790, 1.076282
20, 10.613230, 1.068850
21, 10.280290, 1.035791
22, 9.763480, 0.988443
23, 9.356180, 1.037593
24, 8.961130, 1.025351
25, 8.632320, 1.081184
26, 8.284820, 1.067471
27, 7.933440, 1.058593
28, 7.620080, 1.080591
29, 7.344010, 1.041201
30, 6.987940, 1.128091
31, 6.779840, 1.060557
32, 6.488300, 1.072050
33, 6.249050, 1.029378
34, 6.087550, 1.163689
35, 5.835400, 1.074035
36, 5.683950, 1.055991
37, 5.452510, 1.066190
38, 5.245100, 1.008121
39, 5.023960, 1.070486
40, 4.923740, 1.009440
41, 4.694830, 1.016476
42, 4.523540, 1.088404
43, 4.378050, 1.046885
44, 4.232210, 1.115422
45, 4.101760, 1.114519
46, 3.948280, 1.048634
47, 3.897090, 1.071186
48, 3.733460, 1.047946
49, 3.598930, 1.061889
50, 3.554590, 1.022621
51, 3.427000, 1.098498
52, 3.271630, 1.063304
53, 3.239640, 1.067704
54, 3.108210, 1.019600
55, 3.009330, 1.054408
56, 2.959320, 1.000549
57, 2.881290, 1.054289
58, 2.802720, 1.000150
59, 2.686230, 1.027506
60, 2.609710, 0.975304
61, 2.573450, 0.989663
62, 2.461860, 0.976193
63, 2.452170, 1.029695
64, 2.368380, 0.990456
65, 2.312750, 1.063187
66, 2.263500, 0.977015
67, 2.207250, 0.936473
68, 2.170790, 1.037693
69, 2.126550, 0.937329
70, 2.054020, 0.953166
71, 2.015690, 0.908644
72, 1.965680, 0.962330
73, 1.925150, 0.902782
74, 1.897050, 0.950848
75, 1.852920, 0.920705
76, 1.815200, 0.959772
77, 1.773960, 0.896137
78, 1.744140, 0.887150
79, 1.710940, 0.860782
80, 1.688220, 0.884736
81, 1.646670, 0.889364
82, 1.629210, 0.898173
83, 1.576880, 0.861562
84, 1.574900, 0.865113
85, 1.511050, 0.851721
86, 1.511060, 0.843142
87, 1.494710, 0.885923
88, 1.448120, 0.794653
89, 1.438670, 0.839876
90, 1.429340, 0.870097
91, 1.413520, 0.837719
92, 1.376340, 0.739737
93, 1.373640, 0.848300
94, 1.354790, 0.827047
95, 1.347290, 0.864984
96, 1.306760, 0.734109
97, 1.304620, 0.808542
98, 1.280350, 0.765636
99, 1.280780, 0.763177
100, 1.252880, 0.809607
101, 1.236000, 0.776503
102, 1.229010, 0.790621
103, 1.199200, 0.733293
104, 1.191270, 0.728264
105, 1.183110, 0.762311
106, 1.179720, 0.757590
107, 1.167010, 0.741352
108, 1.153850, 0.717143
109, 1.138960, 0.732747
110, 1.131900, 0.731568
111, 1.126230, 0.665039
112, 1.115750, 0.647838
113, 1.108610, 0.687831
114, 1.113270, 0.679326
115, 1.100320, 0.700545
116, 1.081780, 0.710161
117, 1.080260, 0.660680
118, 1.066630, 0.662546
119, 1.053540, 0.687020
120, 1.048770, 0.604694
121, 1.041950, 0.588187
122, 1.047720, 0.710755
123, 1.020850, 0.633784
124, 1.026590, 0.577433
125, 1.004880, 0.572141
126, 1.016160, 0.599882
127, 1.001050, 0.578486
128, 0.992710, 0.610695
129, 1.010960, 0.687467
130, 0.977930, 0.548753
131, 0.980790, 0.577161
132, 0.985450, 0.579468
133, 0.976290, 0.598442
134, 0.960850, 0.540721
135, 0.970740, 0.600400
136, 0.947620, 0.513414
137, 0.954680, 0.517208
138, 0.947370, 0.524959
139, 0.942460, 0.531945
140, 0.945750, 0.517370
141, 0.941560, 0.545750
142, 0.940520, 0.526834
143, 0.935640, 0.507208
144, 0.921920, 0.458663
145, 0.929130, 0.499129
146, 0.926430, 0.512885
147, 0.919960, 0.456318
148, 0.913320, 0.487445
149, 0.911800, 0.451397
150, 0.909420, 0.454407
151, 0.901620, 0.424632
152, 0.904140, 0.475416
153, 0.907020, 0.509899
154, 0.903300, 0.468188
155, 0.897840, 0.429025
156, 0.905010, 0.450637
157, 0.889410, 0.428712
158, 0.883770, 0.432413
159, 0.882020, 0.394839
160, 0.888440, 0.417185
161, 0.889000, 0.437132
162, 0.885630, 0.441846
163, 0.888040, 0.463854
164, 0.880050, 0.414391
165, 0.879690, 0.408329
166, 0.870240, 0.403701
167, 0.873910, 0.409845
168, 0.866050, 0.386490
169, 0.870120, 0.400501
170, 0.870480, 0.398682
171, 0.872890, 0.470529
172, 0.865050, 0.417859
173, 0.866930, 0.423359
174, 0.861940, 0.399672
175, 0.857570, 0.373557
176, 0.853680, 0.402425
177, 0.853510, 0.359480
178, 0.855370, 0.366741
179, 0.852140, 0.336673
180, 0.854620, 0.354443
181, 0.857360, 0.360421
182, 0.851070, 0.378981
183, 0.851780, 0.377349
184, 0.847600, 0.340634
185, 0.849860, 0.346270
186, 0.852330, 0.351310
187, 0.839940, 0.318891
188, 0.846230, 0.362829
189, 0.844150, 0.335978
190, 0.853560, 0.384972
191, 0.845090, 0.317915
192, 0.843000, 0.343040
193, 0.841250, 0.323911
194, 0.835820, 0.303143
195, 0.835540, 0.265203
196, 0.833880, 0.281833
197, 0.838510, 0.343327
198, 0.841110, 0.318903
199, 0.831740, 0.296088
200, 0.836040, 0.319378
201, 0.831950, 0.298996
202, 0.831340, 0.292135
203, 0.833700, 0.319468
204, 0.834630, 0.304415
205, 0.827210, 0.262062
206, 0.825940, 0.243961
207, 0.833440, 0.305388
208, 0.827640, 0.264534
209, 0.822540, 0.229384
210, 0.826080, 0.261456
211, 0.825170, 0.272076
212, 0.826360, 0.285233
213, 0.828500, 0.283688
214, 0.821480, 0.225941
215, 0.822490, 0.282433
216, 0.822290, 0.272670
217, 0.822920, 0.234477
218, 0.818750, 0.255581
219, 0.825890, 0.291393
220, 0.817580, 0.199547
221, 0.816360, 0.243138
222, 0.817090, 0.231440
223, 0.816850, 0.241705
224, 0.816440, 0.230702
225, 0.817850, 0.216048
226, 0.817970, 0.237569
227, 0.812710, 0.207617
228, 0.816900, 0.219638
229, 0.813070, 0.206828
230, 0.812630, 0.191964
231, 0.814400, 0.216416
232, 0.811910, 0.225754
233, 0.814280, 0.237276
234, 0.810320, 0.189799
235, 0.813360, 0.206744
236, 0.813230, 0.226769
237, 0.816260, 0.217270
238, 0.817510, 0.191861
239, 0.823830, 0.226337
240, 0.826340, 0.190851
241, 0.822450, 0.207303
242, 0.819630, 0.232947
243, 0.811880, 0.175948
244, 0.807000, 0.183364
245, 0.809560, 0.221618
246, 0.807560, 0.208736
247, 0.802410, 0.161646
248, 0.806180, 0.183958
249, 0.806050, 0.194929
250, 0.807870, 0.187551
251, 0.799060, 0.144713
252, 0.808260, 0.195761
253, 0.799460, 0.157093
254, 0.802700, 0.161903
255, 0.801970, 0.167284
256, 0.802440, 0.164956
257, 0.802340, 0.151389
258, 0.801430, 0.168746
259, 0.804790, 0.199736
260, 0.800440, 0.149080
261, 0.800480, 0.168276
262, 0.799060, 0.131172
263, 0.795470, 0.151010
264, 0.799470, 0.137851
265, 0.804330, 0.174024
266, 0.797540, 0.142019
267, 0.798780, 0.161317
268, 0.798190, 0.151084
269, 0.798980, 0.156824
270, 0.798780, 0.164084
271, 0.794490, 0.139051
272, 0.801830, 0.144549
273, 0.795300, 0.135216
274, 0.794890, 0.122119
275, 0.798880, 0.154647
276, 0.793540, 0.139778
277, 0.795070, 0.153551
278, 0.795340, 0.130640
279, 0.794180, 0.128320
280, 0.791710, 0.125271
281, 0.796390, 0.151389
282, 0.795350, 0.120109
283, 0.791970, 0.132558
284, 0.792620, 0.128314
285, 0.793730, 0.119295
286, 0.790580, 0.102505
287, 0.793140, 0.111551
288, 0.796110, 0.119983
289, 0.792890, 0.118409
290, 0.793150, 0.114472
291, 0.790400, 0.117311
292, 0.790960, 0.110199
293, 0.792100, 0.123352
294, 0.791490, 0.096627
295, 0.790250, 0.101642
296, 0.785740, 0.081192
297, 0.788480, 0.100869
298, 0.785230, 0.094151
299, 0.793900, 0.127784
300, 0.789080, 0.100400
301, 0.787540, 0.104374
302, 0.787680, 0.105197
303, 0.788960, 0.099445
304, 0.787290, 0.092160
305, 0.787890, 0.105413
306, 0.788120, 0.100944
307, 0.783760, 0.089403
308, 0.787800, 0.105592
309, 0.787330, 0.089124
310, 0.788240, 0.110759
311, 0.788150, 0.116347
312, 0.787850, 0.090645
313, 0.788430, 0.101125
314, 0.784700, 0.086252
315, 0.783840, 0.083331
316, 0.781720, 0.067319
317, 0.785590, 0.094350
318, 0.785680, 0.090934
319, 0.787720, 0.092882
320, 0.786350, 0.102607
321, 0.785680, 0.096002
322, 0.783750, 0.082159
323, 0.783460, 0.095056
324, 0.785020, 0.085217
325, 0.785890, 0.075549
326, 0.785100, 0.079693
327, 0.787520, 0.108066
328, 0.783540, 0.089606
329, 0.782300, 0.074245
330, 0.782830, 0.096649
331, 0.785660, 0.097954
332, 0.781040, 0.071187
333, 0.780320, 0.076113
334, 0.782770, 0.063358
335, 0.783520, 0.089884
336, 0.783480, 0.075386
337, 0.778140, 0.063672
338, 0.781180, 0.081310
339, 0.781790, 0.050906
340, 0.779820, 0.065415
341, 0.779940, 0.071436
342, 0.780200, 0.081956
343, 0.775420, 0.056354
344, 0.776540, 0.054762
345, 0.777980, 0.041307
346, 0.782570, 0.077086
347, 0.781060, 0.076902
348, 0.781470, 0.072824
349, 0.778430, 0.053468
350, 0.779300, 0.075014
351, 0.776980, 0.063460
352, 0.779280, 0.066284
353, 0.778910, 0.065825
354, 0.778390, 0.053464
355, 0.779960, 0.054849
356, 0.780070, 0.055241
357, 0.774570, 0.045631
358, 0.776970, 0.059573
359, 0.776680, 0.062302
360, 0.773550, 0.052364
361, 0.776110, 0.046688
362, 0.779610, 0.062129
363, 0.777690, 0.035470
364, 0.776980, 0.052267
365, 0.779010, 0.079250
366, 0.775140, 0.037876
367, 0.778560, 0.053742
368, 0.777710, 0.042667
369, 0.774600, 0.029897
370, 0.782140, 0.060321
371, 0.790150, 0.060645
372, 0.788070, 0.044398
373, 0.787840, 0.048888
374, 0.786630, 0.058060
375, 0.780530, 0.052556
376, 0.777450, 0.039433
377, 0.775820, 0.044859
378, 0.773790, 0.045363
379, 0.776160, 0.052359
380, 0.778510, 0.072535
381, 0.777210, 0.062790
382, 0.774270, 0.050178
383, 0.773470, 0.049615
384, 0.773850, 0.043333
385, 0.774010, 0.039533
386, 0.772150, 0.033211
387, 0.771110, 0.032123
388, 0.771020, 0.044786
389, 0.774280, 0.039604
390, 0.772620, 0.056441
391, 0.774850, 0.057024
392, 0.772670, 0.031883
393, 0.774500, 0.061124
394, 0.769140, 0.048574
395, 0.772020, 0.047765
396, 0.770020, 0.034990
397, 0.770170, 0.039465
398, 0.772650, 0.057213
399, 0.772210, 0.035221
400, 0.767150, 0.035707
401, 0.770910, 0.034244
402, 0.769180, 0.034934
403, 0.770320, 0.029575
404, 0.771040, 0.029993
405, 0.773460, 0.048943
406, 0.767500, 0.038119
407, 0.773330, 0.040924
408, 0.770960, 0.032367
409, 0.770450, 0.039922
410, 0.769100, 0.033550
411, 0.770600, 0.041586
412, 0.769270, 0.027910
413, 0.770660, 0.042659
414, 0.772560, 0.030137
415, 0.765470, 0.019844
416, 0.768630, 0.033950
417, 0.771580, 0.045713
418, 0.769000, 0.030420
419, 0.769260, 0.032865
420, 0.766610, 0.031218
421, 0.770810, 0.033012
422, 0.767970, 0.023665
423, 0.768020, 0.028655
424, 0.767100, 0.020565
425, 0.768290, 0.034199
426, 0.768350, 0.044345
427, 0.769150, 0.022976
428, 0.768290, 0.030698
429, 0.767310, 0.033085
430, 0.767090, 0.024550
431, 0.766490, 0.027427
432, 0.767920, 0.037580
433, 0.766890, 0.036995
434, 0.766210, 0.020033
435, 0.766730, 0.034156
436, 0.762080, 0.018244
437, 0.762440, 0.018239
438, 0.767950, 0.022085
439, 0.767760, 0.040710
440, 0.765060, 0.021323
441, 0.763740, 0.019672
442, 0.766680, 0.032709
443, 0.763620, 0.023758
444, 0.768390, 0.033199
445, 0.765450, 0.026464
446, 0.763200, 0.034037
447, 0.765900, 0.024655
448, 0.762390, 0.020617
449, 0.768840, 0.026657
450, 0.760830, 0.023672
451, 0.765240, 0.020945
452, 0.764860, 0.025642
453, 0.764310, 0.025360
454, 0.763480, 0.024950
455, 0.764000, 0.029650
456, 0.764550, 0.027378
457, 0.762430, 0.022844
458, 0.762490, 0.023704
459, 0.767900, 0.027266
460, 0.763450, 0.017940
461, 0.762990, 0.018601
462, 0.762590, 0.032188
463, 0.762810, 0.026469
464, 0.764010, 0.018426
465, 0.764460, 0.021649
466, 0.761870, 0.017662
467, 0.762480, 0.020542
468, 0.764820, 0.023888
469, 0.763060, 0.021694
470, 0.763060, 0.021931
471, 0.761460, 0.018900
472, 0.759370, 0.018901
473, 0.761880, 0.021150
474, 0.756690, 0.018858
475, 0.766240, 0.019013
476, 0.760500, 0.022395
477, 0.761190, 0.021010
478, 0.764710, 0.018870
