Container_size, 33554432,key_space, 148034
request bin, mean_latency, sd
226, 0.342850, 0.014445
227, 0.343150, 0.014460
228, 0.343120, 0.014144
229, 0.342770, 0.014528
230, 0.342760, 0.013472
231, 0.342630, 0.015173
232, 0.342580, 0.014471
233, 0.342740, 0.014184
234, 0.342720, 0.014580
235, 0.342950, 0.013725
236, 0.342480, 0.015411
237, 0.342220, 0.014620
238, 0.342390, 0.013695
239, 0.342210, 0.015083
240, 0.343250, 0.015762
241, 0.342210, 0.014690
242, 0.341940, 0.014710
243, 0.342300, 0.014308
244, 0.341640, 0.014980
245, 0.342220, 0.013904
246, 0.342080, 0.014811
247, 0.341820, 0.014871
248, 0.342600, 0.015486
249, 0.341980, 0.014717
250, 0.341610, 0.013971
251, 0.341760, 0.014968
252, 0.342220, 0.015843
253, 0.341940, 0.014126
254, 0.341470, 0.014443
255, 0.341480, 0.014114
256, 0.341360, 0.014581
257, 0.341360, 0.014783
258, 0.341970, 0.013585
259, 0.341420, 0.014568
260, 0.341220, 0.013669
261, 0.341390, 0.015503
262, 0.341230, 0.014566
263, 0.341240, 0.013792
264, 0.341930, 0.016249
265, 0.341170, 0.013997
266, 0.340950, 0.015353
267, 0.340890, 0.014548
268, 0.340990, 0.014217
269, 0.341090, 0.014957
270, 0.340980, 0.014076
271, 0.341230, 0.014706
272, 0.341010, 0.015190
273, 0.341640, 0.015422
274, 0.340910, 0.014516
275, 0.340730, 0.014107
276, 0.340910, 0.014618
277, 0.340790, 0.014987
278, 0.340780, 0.014247
279, 0.340770, 0.015068
280, 0.340720, 0.014213
281, 0.340930, 0.015049
282, 0.340890, 0.015197
283, 0.340650, 0.014229
284, 0.340570, 0.014682
285, 0.340210, 0.013831
286, 0.340860, 0.014897
287, 0.340470, 0.014876
288, 0.340470, 0.014245
289, 0.340400, 0.015014
290, 0.340170, 0.014496
291, 0.340470, 0.014895
292, 0.340380, 0.014882
293, 0.340420, 0.014225
294, 0.340500, 0.015500
295, 0.340190, 0.014782
296, 0.340840, 0.015408
297, 0.340290, 0.015270
298, 0.340160, 0.014672
299, 0.340270, 0.015360
300, 0.340110, 0.014054
301, 0.340250, 0.015269
302, 0.340050, 0.015085
303, 0.340620, 0.016601
304, 0.340210, 0.015223
305, 0.340710, 0.015586
306, 0.340400, 0.015623
307, 0.340230, 0.015159
308, 0.339920, 0.014126
309, 0.340060, 0.014940
310, 0.339710, 0.014328
311, 0.340170, 0.015755
312, 0.339990, 0.015105
313, 0.339580, 0.014261
314, 0.340060, 0.015294
315, 0.339930, 0.014266
316, 0.340030, 0.014979
317, 0.340220, 0.014838
318, 0.339540, 0.014072
319, 0.340000, 0.015620
320, 0.339810, 0.014642
321, 0.339570, 0.015276
322, 0.339790, 0.015110
323, 0.339680, 0.013989
324, 0.339700, 0.015064
325, 0.339710, 0.014162
326, 0.339570, 0.014908
327, 0.339900, 0.015271
328, 0.339740, 0.014998
329, 0.339760, 0.015035
330, 0.339780, 0.014106
331, 0.339510, 0.015142
332, 0.339570, 0.014887
333, 0.339560, 0.014144
334, 0.339450, 0.015107
335, 0.339720, 0.014139
336, 0.339540, 0.015214
337, 0.339630, 0.014897
338, 0.339480, 0.014465
339, 0.339590, 0.015189
340, 0.339670, 0.014173
341, 0.339470, 0.014874
342, 0.339870, 0.015365
343, 0.340510, 0.016651
344, 0.339490, 0.015854
345, 0.339560, 0.014254
346, 0.339340, 0.015409
347, 0.339820, 0.015716
348, 0.339330, 0.014591
349, 0.339610, 0.015482
350, 0.339450, 0.014413
351, 0.339510, 0.015700
352, 0.339970, 0.015192
353, 0.339760, 0.014879
354, 0.339500, 0.015844
355, 0.339870, 0.014927
356, 0.339130, 0.015738
357, 0.339750, 0.015504
358, 0.339410, 0.015081
359, 0.339680, 0.015393
360, 0.339400, 0.014577
361, 0.339340, 0.016312
362, 0.339600, 0.016073
363, 0.339770, 0.014535
364, 0.339840, 0.015828
365, 0.339520, 0.014289
366, 0.339230, 0.015748
367, 0.339560, 0.015449
368, 0.339400, 0.014462
369, 0.339220, 0.016482
370, 0.339370, 0.014357
371, 0.339280, 0.015561
372, 0.339320, 0.015273
373, 0.339170, 0.014408
374, 0.339050, 0.015676
375, 0.339260, 0.014298
376, 0.339550, 0.015351
377, 0.339300, 0.015846
378, 0.338900, 0.014760
379, 0.339020, 0.015635
380, 0.339160, 0.014769
381, 0.339180, 0.015802
382, 0.339420, 0.015500
383, 0.339050, 0.014517
384, 0.338980, 0.015638
385, 0.339060, 0.014480
386, 0.339200, 0.015761
387, 0.339060, 0.015489
388, 0.339120, 0.014039
389, 0.338920, 0.015548
390, 0.339190, 0.014253
391, 0.338920, 0.015826
392, 0.339010, 0.015848
393, 0.338940, 0.014566
394, 0.339050, 0.016472
395, 0.339330, 0.013987
396, 0.338760, 0.015733
397, 0.339010, 0.015561
398, 0.338730, 0.014155
399, 0.339170, 0.015551
400, 0.339370, 0.014218
401, 0.339010, 0.015564
402, 0.338950, 0.015959
403, 0.338810, 0.014563
404, 0.339020, 0.015336
405, 0.339100, 0.014682
406, 0.338850, 0.015936
407, 0.338820, 0.015142
408, 0.338940, 0.014695
409, 0.338760, 0.015760
410, 0.339270, 0.015416
411, 0.339070, 0.014595
412, 0.338590, 0.015484
413, 0.339000, 0.014291
414, 0.339170, 0.015421
415, 0.338890, 0.015045
416, 0.338720, 0.014504
417, 0.338480, 0.015596
418, 0.339020, 0.014007
419, 0.339080, 0.015549
420, 0.338650, 0.015309
421, 0.338600, 0.014406
422, 0.338810, 0.015145
423, 0.339390, 0.014340
424, 0.338820, 0.014800
425, 0.338760, 0.015053
426, 0.338870, 0.014248
427, 0.338500, 0.015378
428, 0.338970, 0.014367
429, 0.338720, 0.015864
430, 0.338770, 0.015230
431, 0.338700, 0.014485
432, 0.338650, 0.015398
433, 0.338710, 0.014354
434, 0.338830, 0.015426
435, 0.338870, 0.015070
436, 0.338650, 0.014861
437, 0.338380, 0.015123
438, 0.338790, 0.013867
439, 0.338650, 0.015002
440, 0.338670, 0.014836
441, 0.338710, 0.014264
442, 0.338550, 0.015152
443, 0.338810, 0.014734
444, 0.338610, 0.015535
445, 0.338410, 0.015120
446, 0.339140, 0.014010
447, 0.338660, 0.015274
448, 0.338890, 0.014276
449, 0.338490, 0.015286
450, 0.338310, 0.015302
451, 0.339000, 0.014708
452, 0.338520, 0.015474
453, 0.338690, 0.013875
454, 0.338530, 0.014973
455, 0.338420, 0.014965
456, 0.338900, 0.014318
457, 0.338630, 0.015416
458, 0.338850, 0.014434
459, 0.338640, 0.015175
460, 0.338380, 0.015115
461, 0.339000, 0.014771
462, 0.338600, 0.015031
463, 0.338590, 0.014516
464, 0.338460, 0.014779
465, 0.338370, 0.015016
466, 0.338810, 0.014076
467, 0.338590, 0.014980
468, 0.338600, 0.014014
469, 0.338710, 0.015403
470, 0.338640, 0.014470
471, 0.338990, 0.014032
472, 0.338790, 0.015084
473, 0.338490, 0.014160
474, 0.338570, 0.015319
475, 0.338690, 0.014790
476, 0.338700, 0.013728
477, 0.338720, 0.015686
478, 0.338340, 0.013517
479, 0.338720, 0.015021
480, 0.338580, 0.014868
481, 0.338730, 0.014725
482, 0.338800, 0.015059
483, 0.338400, 0.014413
484, 0.338760, 0.015083
485, 0.338300, 0.014980
